QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q11.2	Main challenges being faced in the implementation of the UNFPOS	18	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mauritius	480	MUS			1	Developing	Statistical Capacity building is required as well as additional resources and skills outside the Statistics cadre such as Information Technology, Communication and Public Relations are needed.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	94	19	Americas	419	Latin America and the Caribbean	13	Central America	Mexico	484	MEX				Developing	In the coming years, Mexico needs to bolster statistical culture among public institutions and scientific standards for its development.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	128	142	Asia	30	Eastern Asia			Mongolia	496	MNG		1		Developing	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	20	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mozambique	508	MOZ	1			Developing	The lack of instruments that measure the level of UNFPOS implementation in sectorial level.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	135	142	Asia	35	South-eastern Asia			Myanmar	104	MMR	1			Developing	Low level of awareness.Budget constraints.Training for Staff.Language barrier.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	42	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Namibia	516	NAM				Developing	Resources to execute certain aspects such as a broader spectrum of statistics to be produces as well as coordination and quality enforcement due to a lack of adequate number of staff employed.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	224	9	Oceania	53	Australia and New Zealand			New Zealand	554	NZL				Developed	The key challenge is applying the principles in an ever-changing environment where data is everywhere and technological change is rapid. Our customers and stakeholders have high expectations about what we should deliver and views on how to ensure that we are delivering value and are maintaining relevance. Ensuring that the value of the principles are understood is not always straightforward.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	191	150	Europe	154	Northern Europe			Norway	578	NOR				Developed	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	160	142	Asia	145	Western Asia			Oman	512	OMN				Developing	there are miner contradiction between UNFPOS and the national statistical law.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	163	142	Asia	145	Western Asia			State of Palestine	275	PSE				Developing	The main challenges in implementing the Fundamental Principles of Official Statistics (FPOS), where the basic principles are related mainly to: Lack of effective human resources system of the partners' statistical units, ongoing internal change of the statistical units staff, weakness of the statistical capabilities of statisticians in the statistical units, weakness of the accumulation and exchange of experience among the partners' staff and this is due to turnover and new appointments, no commitment in using the approved concepts and terminology, as well as the differences in the use of classifications by partners' statistical units. Challenges that have to do with the ability to embed FPOS in the statistical law in explicit manner. Changes to statistical law that need to undergo very lengthy process. Experience has shown that the practice on the ground is what really matters when it comes to exercising FPOS regardless of the type (explicit or implicit reference to FPOS) or strengths of related legislations. Despite the existence of the law that there is still ineffective to force institutions to reach the official statistical number using all the classifications, concepts and terminology used at PCBS and ensure their unification. The ineffectiveness of the law to force the data-producing institutions to provide it to PCBS Absence of a law that guarantees accessing information by PCBS
Q11.2	Main challenges being faced in the implementation of the UNFPOS	228	9	Oceania	54	Melanesia			Papua New Guinea	598	PNG			1	Developing	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	108	19	Americas	419	Latin America and the Caribbean	5	South America	Peru	604	PER				Developing	Los ODS, es un tema prioritario para nuestro paà­s, por lo que es necesario disponer de indicadores que permitan su monitoreo y seguimiento, para lo cual se requiere del apoyo y colaboracià³n de los organismos internacionales. También para establecer normas, programas de sensibilizacià³n a productores, usuarios, estudiantes, a la poblacià³n en general.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	136	142	Asia	35	South-eastern Asia			Philippines	608	PHL				Developing	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	172	150	Europe	151	Eastern Europe			Poland	616	POL				Developed	The main challenges will concern:- the principle 8 on coordination role of the NSI to make it work smoothly and mutually beneficial,- meeting the fundamental statistical principles by monitoring each misuse of official statistics as well as its missinterpretation,- actions related to open data and its dissemination,- acquiring personal data from administrative registers,- systematic development of IT systems enabling the implementation of international recommendations to ensure secure data transfer.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	161	142	Asia	145	Western Asia			Qatar	634	QAT				Developing	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	150	142	Asia	145	Western Asia			Armenia	51	ARM		1		Developing	Understanding the value of official statistics among other producers and users.Lack of resources.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	173	150	Europe	151	Eastern Europe			Republic of Moldova	498	MDA		1		Developed	- identification and determination of other producers of official statistics - accordingly - the implementation of UNFPOS in the NSS;- no action plan on the implementation of UNFPOS in the NSS
Q11.2	Main challenges being faced in the implementation of the UNFPOS	174	150	Europe	151	Eastern Europe			Romania	642	ROU				Developed	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	175	150	Europe	151	Eastern Europe			Russian Federation	643	RUS				Developed	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	244	9	Oceania	61	Polynesia			Samoa	882	WSM			1	Developing	1. Lack of capacity to sustain and promote the UNFPOS2. Lack of resources, time, etc3. Lack of training for line ministries and users
Q11.2	Main challenges being faced in the implementation of the UNFPOS	162	142	Asia	145	Western Asia			Saudi Arabia	682	SAU				Developing	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	58	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Senegal	686	SEN	1			Developing	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	207	150	Europe	39	Southern Europe			Serbia	688	SRB				Developed	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	59	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Sierra Leone	694	SLE	1			Developing	Funding problems and technical cooperation
Q11.2	Main challenges being faced in the implementation of the UNFPOS	137	142	Asia	35	South-eastern Asia			Singapore	702	SGP			1	Developing	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	208	150	Europe	39	Southern Europe			Slovenia	705	SVN				Developed	It is important to have the principles (whether UNFPOS or European Code of Practice) constantly present throughout the whole organization and not just when there are some specific review activities. Whenever some changes are introduced in the organization, the changes should be carefully studied also from perspective whether they increase or at least maintain the achieved level (regarding UNFPOS or European Code of Practice).
Q11.2	Main challenges being faced in the implementation of the UNFPOS	43	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	South Africa	710	ZAF				Developing	South Africa does not have the National Startegy for Developmen tof Statistics as yet and this has resulted in the UNFPOS not being implemented in the rest of the NSS as well as it is implemented in the National Statistics Office.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	209	150	Europe	39	Southern Europe			Spain	724	ESP				Developed	Major challenges for Statistical offices in Europe are: - The increasing problem of lack of resources.- Reluctance of respondents to cooperate due to an over charge of surveys both from public and from private institutions. - The need of a closer cooperation with the owners of Public administrative data. There is a need to improve the knowledge about the statistical possibilities of these sources. Metadata of those data input are necessary.- And the "Big data" challenge: how to balance the possibilities of these data as a new source with the question of the privacy of data; how to balance the role of private companies as holders/ creators of these data with the role of National Offices as a main actor/ provider/ which can guarantees quality in statistics.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	149	142	Asia	34	Southern Asia			Sri Lanka	144	LKA				Developing	Attitudes of staff
Q11.2	Main challenges being faced in the implementation of the UNFPOS	110	19	Americas	419	Latin America and the Caribbean	5	South America	Suriname	740	SUR			1	Developing	See 6.5 (Misbehaving IDPs)
Q11.2	Main challenges being faced in the implementation of the UNFPOS	193	150	Europe	154	Northern Europe			Sweden	752	SWE				Developed	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	219	150	Europe	155	Western Europe			Switzerland	756	CHE				Developed	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	138	142	Asia	35	South-eastern Asia			Thailand	764	THA				Developing	The main challenge is the cooperation among statistical units, since Thailand has the decentralized statistical system.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	6	2	Africa	15	Northern Africa			Tunisia	788	TUN				Developing	ressources specially human
Q11.2	Main challenges being faced in the implementation of the UNFPOS	165	142	Asia	145	Western Asia			Turkey	792	TUR				Developing	In spite of efforts towards promoting UNFPOS, the lack of statistical literacy and consciousness slightly undermine these.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	26	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Uganda	800	UGA	1	1		Developing	Absence of Statistics functions in some institutions; increased demand for micro data, technical capacity in development of Tire III indicators and reprocessing of Tier II, Timeliness in conduct of Censuses- population, agriculture, businesses; and funding to statistical production
Q11.2	Main challenges being faced in the implementation of the UNFPOS	177	150	Europe	151	Eastern Europe			Ukraine	804	UKR				Developed	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	166	142	Asia	145	Western Asia			United Arab Emirates	784	ARE				Developing	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	194	150	Europe	154	Northern Europe			United Kingdom of Great Britain and Northern Ireland	826	GBR				Developed	The UK Statistics Authority only produces approximately 60% of the Official Statistics within the UK. The remaining statistics are produced by other government departments, other public bodies, and other public facing bodies that are prescribed by legislation. This partially devolved system makes it difficult to enforce the FPOS across all producers of Official Statistics. Many bodies are part of the Government Statistical System and through a strong professional group we are able to promote the FPOS. Furthermore the UK Statistical System has the Office for Statistical Regulation, this body can investigate breaches of the Code of Practice, but it is not possible for the body to proactively oversee all the official statistics being produced in the UK.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	117	19	Americas	21	Northern America			United States of America	840	USA				Developed	With few exceptions (SEEA), the US has been able to implement UNFPOS.
Q11.2	Main challenges being faced in the implementation of the UNFPOS	140	142	Asia	35	South-eastern Asia			Viet Nam	704	VNM				Developing	
Q11.2	Main challenges being faced in the implementation of the UNFPOS	29	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Zimbabwe	716	ZWE		1		Developing	Funding challenges to implement some of the requirements of the UNFPOS
