QuestionID	QuestionText	BlockID	BlockText	Answer	Africa.N	Americas.N	Asia.N	Europe.N	Oceania.N	TOTAL.N	Africa.P	Americas.P	Asia.P	Europe.P	Oceania.P	TOTAL.P
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		ONLY IF THE INDIVIDUAL CONSENTED THE DATA CAN BE DICLOSED	1					1	5.88235294117647					1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Only in case of individual acceptance			1			1			4.16666666666667			1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		RA 10625, Rule 9, Article 55RA 10173 - Data Privacy Act of 2012, Article IV, Section 19			1			1			4.16666666666667			1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		RULEBOOK ON PROTECTION OF STATISTICAL DATAIN THE AGENCY FOR STATISTICS OF BOSNIA AND HERZEGOVINA				1		1				2.85714285714286		1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Regulation (EC) No 223/2009 of the European Parliament and of the Council of 11 March 2009 on European statistics; Law on Official Statistics of the Republic of Lithuania.				1		1				2.85714285714286		1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Regulations of National Statistical.Bureau on Further Strengthening the Openess statistical Data.			1			1			4.16666666666667			1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Section 17(6) of the Statistics Act No.6 of 1999 says: The results of the compilation and analysis of the statistical information collected in terms of this Act may not be published or disseminated in a manner which is likely to enable the identification of a specific individual, business or other organisation, unless that person, business or organisation has consented to the publication or dissemination in that manner.	1					1	5.88235294117647					1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Section 19 of the Statistics Act 2000 (Amended) It is accessible at:http://statsmauritius.govmu.org/English/Documents/Legislations/act2017all.pdf	1					1	5.88235294117647					1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Since 2016, it became possible to exchange information at the level of the non-anonymised microdata between the entities of the National Statistical System (NSS, Spanish acronym). In particular, the regulation allows exchanges of information to the extent that the purpose is oriented towards the production or improvement of official statistical information in Colombia. The body which decides on whether or not performing these exchanges is the National Advisory Council for Statistics (CANE), which is made up of 11 members of the public, private and academic sectors, at the national and regional levels. The requests can be made by any member of the SEN, establishing the official statistics that will be improved or the information gap that it intends to meet by means of the production of new official statistics. Based on the request as well as the justification on the development and the statistical impact that the use of the microdata will generate in Colombia, the Council conducts a voting process with absolutely majority criteria thereof all member attending the meeting, must agree upon the exchange process. Once the decision is issued, the NSS entity which is responsible for the information relating to the exchange is obliged to comply with it. To date, three exchanges with respect to information of non-anonymised microdata have been carried out between the Central Bank of Colombia and DANE. These exchanges were associated with the improvement in the production of official statistics in the services industry and international trade.		1				1		7.69230769230769				1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Singapore Statistics Act (Cap. 317)			1			1			4.16666666666667			1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Statistical Institute of Belize Act, 2006		1				1		7.69230769230769				1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Statistics Act (2002, No 97): Article 8 Paragraph 5		1				1		7.69230769230769				1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Statistics Act 1975					1	1					25	1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Statistics Act 2015					1	1					25	1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Statistics Act and Census Act			1			1			4.16666666666667			1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Statistics Law		1				1		7.69230769230769				1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Statistics Law (https://www.csb.gov.lv/sites/default/files/Dokumenti/Statistics_Law.pdf)				1		1				2.85714285714286		1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Sur un ou plusieurs entrepreneurs dans le cadre d'enquàªtes pour blanchiment d'argent salle, par exemple.Partage des microdonnées avec ICF dans le cadre du DHS Program	1					1	5.88235294117647					1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		THE OFFICIAL STATISTICS ACT (Article 68, 40, 56):https://www.dzs.hr/Eng/about_us/Legals/Official_Statistics_Act_2013.pdfORDINANCE ON THE ACCESS TO CONFIDENTIAL STATISTICAL DATAhttps://www.dzs.hr/Eng/about_us/Legals/Ordinance%20on%20the%20access%20to%20confidential%20statistical%20data.pdf				1		1				2.85714285714286		1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		The Law on state statistics of the RM.				1		1				2.85714285714286		1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		The Official Statistics Act of Estonia article 35-38https://www.riigiteataja.ee/en/eli/506012015002/consolide				1		1				2.85714285714286		1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		The Spanish Law on Data Privacy, and the Europen GDPR.				1		1				2.85714285714286		1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		The conditions are specified in the Statistical Law of Turkey as below: Article 13- ... Confidential data can only be published by combining it with other information that does not lead to direct or indirect identification. (Additional clause: 25/11/2008-5813/2 md.) In the case of foreign trade statistics, these confidentiality provisions are applied in the event of a written application requesting the confidentiality of the data of the statistical unit.... Article 14- After the sections of the statistical units are hidden, which may lead to direct or indirect recognition of the units, individual data can be given with the written permission of the Presidency and with the registration of the use of scientific researches which do not refer to the individual units. Those who have the right to use individual data cannot pass on this data to third parties.			1			1			4.16666666666667			1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		The federal statistical legislation includes provisions for sharing and disclosure of data. Internal policies and directives outline the procedures that must be followed to ensure compliance with legal requirements.		1				1		7.69230769230769				1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		The procedure of dissemination and/or provision of primary statistical data by state statistical bodies is established by Belstat.				1		1				2.85714285714286		1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		There is a whole Chapter (VII) with 3 articles in the law on official statistics providing the types of confidential information, protection and confidentiality conditions under which the access to individual data is granted (http://www.statistica.md/public/files/despre/legi_hotariri/Law_on_official_statistics__2017.pdf)				1		1				2.85714285714286		1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Two regulations apply:-National law on confidentiality, for all except data transmissions to Eurostat and others UE NSIs-UE regulation on european statistical system for Eurostat and alii				1		1				2.85714285714286		1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		Unless the party in question consents, it is very rare. For example, the Census Bureau uses Title 13 protect company information.		1				1		7.69230769230769				1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		in teh new project of law the microdata can be allowed for reseachers	1					1	5.88235294117647					1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		la loi statistiques	1					1	5.88235294117647					1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		none			1			1			4.16666666666667			1.0752688172043
Q06.4a	Regulations that indicate the circumstances under which individual data can be disclosed	R01		statistical ordinance			1			1			4.16666666666667			1.0752688172043
