QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	213	150	Europe	155	Western Europe			France	250	FRA				Developed	Ad-hoc
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	154	142	Asia	145	Western Asia			Georgia	268	GEO				Developing	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	214	150	Europe	155	Western Europe			Germany	276	DEU				Developed	If the data quality of a voluntary survey is probably insufficient, it will be classified as mandatory for being abke to collect high quality data
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	200	150	Europe	39	Southern Europe			Greece	300	GRC				Developed	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	50	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Guinea	324	GIN	1			Developing	According to whether it belongs to the core set of statistical enquiries
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	93	19	Americas	419	Latin America and the Caribbean	13	Central America	Honduras	340	HND				Developing	None of the above
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	171	150	Europe	151	Eastern Europe			Hungary	348	HUN				Developed	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	186	150	Europe	154	Northern Europe			Iceland	352	ISL				Developed	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	155	142	Asia	145	Western Asia			Iraq	368	IRQ				Developing	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	187	150	Europe	154	Northern Europe			Ireland	372	IRL				Developed	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	145	142	Asia	34	Southern Asia			Iran (Islamic Republic of)	364	IRN				Developing	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	156	142	Asia	145	Western Asia			Israel	376	ISR				Developed	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	202	150	Europe	39	Southern Europe			Italy	380	ITA				Developed	the list of surveys with mandatory response as well as the list of surveys where non-response is sanctioned are approved, according to the national statistical law, with a Decree by the President of the Italian Republic which is the same decree that approves the National Statistical Programme
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	76	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Jamaica	388	JAM			1	Developing	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	157	142	Asia	145	Western Asia			Jordan	400	JOR				Developing	
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	133	142	Asia	35	South-eastern Asia			Lao People's Democratic Republic	418	LAO	1	1		Developing	
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	189	150	Europe	154	Northern Europe			Latvia	428	LVA				Developed	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	215	150	Europe	155	Western Europe			Liechtenstein	438	LIE				Developed	
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	190	150	Europe	154	Northern Europe			Lithuania	440	LTU				Developed	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	216	150	Europe	155	Western Europe			Luxembourg	442	LUX				Developed	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	210	150	Europe	39	Southern Europe			The former Yugoslav Republic of Macedonia	807	MKD		1		Developed	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	134	142	Asia	35	South-eastern Asia			Malaysia	458	MYS				Developing	
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	18	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mauritius	480	MUS			1	Developing	By persuasion, re-contacts.
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	94	19	Americas	419	Latin America and the Caribbean	13	Central America	Mexico	484	MEX				Developing	Ad-hoc
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	128	142	Asia	30	Eastern Asia			Mongolia	496	MNG		1		Developing	According to whether it belongs to the core set of statistical enquiries
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	20	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mozambique	508	MOZ	1			Developing	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	135	142	Asia	35	South-eastern Asia			Myanmar	104	MMR	1			Developing	
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	42	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Namibia	516	NAM				Developing	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	224	9	Oceania	53	Australia and New Zealand			New Zealand	554	NZL				Developed	According to whether it belongs to the core set of statistical enquiries
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	191	150	Europe	154	Northern Europe			Norway	578	NOR				Developed	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	160	142	Asia	145	Western Asia			Oman	512	OMN				Developing	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	163	142	Asia	145	Western Asia			State of Palestine	275	PSE				Developing	
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	228	9	Oceania	54	Melanesia			Papua New Guinea	598	PNG			1	Developing	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	108	19	Americas	419	Latin America and the Caribbean	5	South America	Peru	604	PER				Developing	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	136	142	Asia	35	South-eastern Asia			Philippines	608	PHL				Developing	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	172	150	Europe	151	Eastern Europe			Poland	616	POL				Developed	None of the above
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	161	142	Asia	145	Western Asia			Qatar	634	QAT				Developing	None of the above
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	150	142	Asia	145	Western Asia			Armenia	51	ARM		1		Developing	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	173	150	Europe	151	Eastern Europe			Republic of Moldova	498	MDA		1		Developed	When conducting the surveys, according to the programme of statistical work, the respondents shall be obliged: a) to provide producers of official statistics, free of charge, with reliable and complete data in the manner established by the producer of official statistics concerned; b) to ensure free access for the representatives of producers of official statistics to the supporting documents and, where necessary, to the office and production premises and to the land, according to the legal provisions
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	174	150	Europe	151	Eastern Europe			Romania	642	ROU				Developed	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	175	150	Europe	151	Eastern Europe			Russian Federation	643	RUS				Developed	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	244	9	Oceania	61	Polynesia			Samoa	882	WSM			1	Developing	
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	162	142	Asia	145	Western Asia			Saudi Arabia	682	SAU				Developing	
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	58	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Senegal	686	SEN	1			Developing	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	207	150	Europe	39	Southern Europe			Serbia	688	SRB				Developed	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	59	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Sierra Leone	694	SLE	1			Developing	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	137	142	Asia	35	South-eastern Asia			Singapore	702	SGP			1	Developing	The surveys conducted under Statistics Act
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	208	150	Europe	39	Southern Europe			Slovenia	705	SVN				Developed	The households, individuals and in some cases farms are not obliged to participate in the statistical surveys. All business surveys are mandatory.
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	43	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	South Africa	710	ZAF				Developing	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	209	150	Europe	39	Southern Europe			Spain	724	ESP				Developed	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	149	142	Asia	34	Southern Asia			Sri Lanka	144	LKA				Developing	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	110	19	Americas	419	Latin America and the Caribbean	5	South America	Suriname	740	SUR			1	Developing	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	193	150	Europe	154	Northern Europe			Sweden	752	SWE				Developed	
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	219	150	Europe	155	Western Europe			Switzerland	756	CHE				Developed	Ad-hoc
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	138	142	Asia	35	South-eastern Asia			Thailand	764	THA				Developing	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	6	2	Africa	15	Northern Africa			Tunisia	788	TUN				Developing	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	165	142	Asia	145	Western Asia			Turkey	792	TUR				Developing	All surveys are mandatory
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	26	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Uganda	800	UGA	1	1		Developing	According to whether it belongs to the core set of statistical enquiries
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	177	150	Europe	151	Eastern Europe			Ukraine	804	UKR				Developed	Ad-hoc
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	166	142	Asia	145	Western Asia			United Arab Emirates	784	ARE				Developing	
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	194	150	Europe	154	Northern Europe			United Kingdom of Great Britain and Northern Ireland	826	GBR				Developed	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	117	19	Americas	21	Northern America			United States of America	840	USA				Developed	According to the type of survey
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	140	142	Asia	35	South-eastern Asia			Viet Nam	704	VNM				Developing	
Q07.2b	How the enforceability "sanctions for not responding to mandatory statistical enquiries” is decided for specific surveys	29	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Zimbabwe	716	ZWE		1		Developing	All surveys are mandatory
