QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Many a times the NSS publish (unofficial statistics) as part of their administrative records and as part of their annual reports.The Ministry of Home Affairs and immigration has entrusted the NSA to publish the CRVS statistics report.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		None excluding situations where Stats NZ sought a confidentiality waiver.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		NONE	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		There is no intervention from any party regarding the publication of statistics.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		No. The National Statistician releases statistical reports produced by NSO.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		El INEI autoriza mediante norma legal encuestas y censos del sistema estadà­stico nacional.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Section 2 - Declaration of Policy, of RA 10625, provides for an integrated statistical system characterized by independence, objectivity and integrity so as to enhance responsiveness to the requirements of equitable national development. Based on this provision, the PSA publishes statistical information as mandated by the statistical act and related laws such as Executive Order No. 352 which identifies and prescribes the schedule of generation/dissemination of critical statistics for planning purposes. Within the purview of these statutes, the PSA decides on publishing statistical information without interference nor needing prior approval from other entities.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Such approval was not needed. The dissemination policy is the competence of NSI.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		No, the State Council on Statistics approves it.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		- during the last 5 years, NBS did not need anyone approval for the publications	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		-	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		1. We have 5 technical divisions comprising about 10-14 staff per division plus another two divisions for IT/Data processing and Corporate Services. Each of the 5 technical divisions is responsible for their own publicity/advocacy programs depending on the cycle of their work and depending on their own resources from both local and donor partners.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Généralement, dans le Système statistique national (SSN), l'ANSD n'a pas besoin d'approbation pour publier ses statistiques; ce qui n'est pas souvent le cas des autres structures du SSN.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		SURS and authorized producers (equal Slovenian NSS) do not need any approval to publish statistical information.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		The INE (Spanish NSO) does not need approval to publish statistical information: INE is an independent institution that follows the calendar previously published, stated at the annual programmes and according to European Statistics Regulations and agreements.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		NSO never needed approval but is aware that some other producers do need ministerial approval	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Committee on the Management the NSS (3 Major area: Social,Economic, and Natural Resource and Environment).	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		the NSI didn't need approuval to publish statistical information we just send un email for the minister to inform him that statistics are poublished on the web site	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		There has been no need for any approvement.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		Statisticl information is published accordind to the Plan of state statistical observation for the cuurent year	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		The Statistics and Registration Services Act 2007 sets out the powers and responsibilities of the UK Statistics Authority, UK government departments and devolved administrations in publishing statistical information. Under the Act, the Authority (and NSO) can produce and publish statistics relating to any matter relating to the United Kingdom or any part of it without seeking further permission. The Authority reports directly to Parliament and is independent of ministerial control.	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		n/a	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		from General Director, and Statistic Integrated Department	1	1
Q01.5	Circumstances under which NSS needed approval to publish statistical information, and from whom, in the last five years	R01		N/a	1	1
