QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	Academicians, investigators		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	Cabinet, Ministry of Finance and Economic Development		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	Central Bank, Commission for Statistics		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	Council of Economic Advisors, to brief the President		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	Inter-Agency Planning Group (IAPG) involving only related central planning agency		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	Media but in a secure lockup room. They cannot publish prior to official release by Statistics Canada.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	News agencies		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	None		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	Our law and policy do not allow for the access to statistics prior to the release.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	Possible exemptions for paid assignments, but in case this is announced for the users		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	SIB's Board of Directors		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	The Federal Law of November 29, 2007 No. 282-Ð¤Ð— â€œOn Official Statistical Accounting and the System of State Statistics in the Russian Federationâ€ does not provide an access to statistical data prior to their public release.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	The Minister responsible for Statistics and the Financial Secretary		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R02	Government departments/policy-makers	We changed our policy in 2018. we stopped pre-releases for any media / news agencies		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions			
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	0	91	98
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	1	2	2
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	Academicians, investigators		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	Cabinet, Ministry of Finance and Economic Development		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	Central Bank, Commission for Statistics		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	Council of Economic Advisors, to brief the President		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	Inter-Agency Planning Group (IAPG) involving only related central planning agency		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	Media but in a secure lockup room. They cannot publish prior to official release by Statistics Canada.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	News agencies		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	None		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	Our law and policy do not allow for the access to statistics prior to the release.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	Possible exemptions for paid assignments, but in case this is announced for the users		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	SIB's Board of Directors		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	The Federal Law of November 29, 2007 No. 282-Ð¤Ð— â€œOn Official Statistical Accounting and the System of State Statistics in the Russian Federationâ€ does not provide an access to statistical data prior to their public release.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	The Minister responsible for Statistics and the Financial Secretary		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R03	Workers' unions	We changed our policy in 2018. we stopped pre-releases for any media / news agencies		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks			
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	0	90	97
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	1	3	3
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	Academicians, investigators		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	Cabinet, Ministry of Finance and Economic Development		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	Central Bank, Commission for Statistics		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	Council of Economic Advisors, to brief the President		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	Inter-Agency Planning Group (IAPG) involving only related central planning agency		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	Media but in a secure lockup room. They cannot publish prior to official release by Statistics Canada.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	News agencies		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	None		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	Our law and policy do not allow for the access to statistics prior to the release.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	Possible exemptions for paid assignments, but in case this is announced for the users		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	SIB's Board of Directors		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	The Federal Law of November 29, 2007 No. 282-Ð¤Ð— â€œOn Official Statistical Accounting and the System of State Statistics in the Russian Federationâ€ does not provide an access to statistical data prior to their public release.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	The Minister responsible for Statistics and the Financial Secretary		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R04	Chamber of commerce or other business networks	We changed our policy in 2018. we stopped pre-releases for any media / news agencies		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs			
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	0	85	91
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	1	8	9
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	Academicians, investigators		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	Cabinet, Ministry of Finance and Economic Development		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	Central Bank, Commission for Statistics		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	Council of Economic Advisors, to brief the President		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	Inter-Agency Planning Group (IAPG) involving only related central planning agency		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	Media but in a secure lockup room. They cannot publish prior to official release by Statistics Canada.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	News agencies		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	None		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	Our law and policy do not allow for the access to statistics prior to the release.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	Possible exemptions for paid assignments, but in case this is announced for the users		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	SIB's Board of Directors		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	The Federal Law of November 29, 2007 No. 282-Ð¤Ð— â€œOn Official Statistical Accounting and the System of State Statistics in the Russian Federationâ€ does not provide an access to statistical data prior to their public release.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	The Minister responsible for Statistics and the Financial Secretary		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R05	International organizations, including IFIs	We changed our policy in 2018. we stopped pre-releases for any media / news agencies		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above			
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	0	49	53
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	1	44	47
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	Academicians, investigators		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	Cabinet, Ministry of Finance and Economic Development		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	Central Bank, Commission for Statistics		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	Council of Economic Advisors, to brief the President		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	Inter-Agency Planning Group (IAPG) involving only related central planning agency		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	Media but in a secure lockup room. They cannot publish prior to official release by Statistics Canada.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	News agencies		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	None		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	Our law and policy do not allow for the access to statistics prior to the release.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	Possible exemptions for paid assignments, but in case this is announced for the users		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	SIB's Board of Directors		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	The Federal Law of November 29, 2007 No. 282-Ð¤Ð— â€œOn Official Statistical Accounting and the System of State Statistics in the Russian Federationâ€ does not provide an access to statistical data prior to their public release.		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	The Minister responsible for Statistics and the Financial Secretary		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R06	None of the above	We changed our policy in 2018. we stopped pre-releases for any media / news agencies		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other		79	85
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	0		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	1		
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	Academicians, investigators	1	1
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	Cabinet, Ministry of Finance and Economic Development	1	1
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	Central Bank, Commission for Statistics	1	1
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	Council of Economic Advisors, to brief the President	1	1
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	Inter-Agency Planning Group (IAPG) involving only related central planning agency	1	1
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	Media but in a secure lockup room. They cannot publish prior to official release by Statistics Canada.	1	1
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	News agencies	1	1
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	None	1	1
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	Our law and policy do not allow for the access to statistics prior to the release.	1	1
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	Possible exemptions for paid assignments, but in case this is announced for the users	1	1
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	SIB's Board of Directors	1	1
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	The Federal Law of November 29, 2007 No. 282-Ð¤Ð— â€œOn Official Statistical Accounting and the System of State Statistics in the Russian Federationâ€ does not provide an access to statistical data prior to their public release.	1	1
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	The Minister responsible for Statistics and the Financial Secretary	1	1
Q01.6	Groups of users given access to statistics prior to their public release in the past five years	R07	Other	We changed our policy in 2018. we stopped pre-releases for any media / news agencies	1	1
