QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q06.2	Aspects considered in the confidentiality policy of the NSO	R06	Obligation to inform respondents about uses of data	1	62	67
Q06.2	Aspects considered in the confidentiality policy of the NSO	R06	Obligation to inform respondents about uses of data	Procedures for transmission of protected information, breach protocol		
Q06.2	Aspects considered in the confidentiality policy of the NSO	R06	Obligation to inform respondents about uses of data	We do not have a Confidentiality Policy but we have a Statistical Act 2015 that has the confidentiality clause		
Q06.2	Aspects considered in the confidentiality policy of the NSO	R07	Training of staff on protecting individual data			
Q06.2	Aspects considered in the confidentiality policy of the NSO	R07	Training of staff on protecting individual data	0	18	19
Q06.2	Aspects considered in the confidentiality policy of the NSO	R07	Training of staff on protecting individual data	1	75	81
Q06.2	Aspects considered in the confidentiality policy of the NSO	R07	Training of staff on protecting individual data	Procedures for transmission of protected information, breach protocol		
Q06.2	Aspects considered in the confidentiality policy of the NSO	R07	Training of staff on protecting individual data	We do not have a Confidentiality Policy but we have a Statistical Act 2015 that has the confidentiality clause		
Q06.2	Aspects considered in the confidentiality policy of the NSO	R08	Research and innovation on confidentiality			
Q06.2	Aspects considered in the confidentiality policy of the NSO	R08	Research and innovation on confidentiality	0	62	67
Q06.2	Aspects considered in the confidentiality policy of the NSO	R08	Research and innovation on confidentiality	1	31	33
Q06.2	Aspects considered in the confidentiality policy of the NSO	R08	Research and innovation on confidentiality	Procedures for transmission of protected information, breach protocol		
Q06.2	Aspects considered in the confidentiality policy of the NSO	R08	Research and innovation on confidentiality	We do not have a Confidentiality Policy but we have a Statistical Act 2015 that has the confidentiality clause		
Q06.2	Aspects considered in the confidentiality policy of the NSO	R09	Other		91	98
Q06.2	Aspects considered in the confidentiality policy of the NSO	R09	Other	0		
Q06.2	Aspects considered in the confidentiality policy of the NSO	R09	Other	1		
Q06.2	Aspects considered in the confidentiality policy of the NSO	R09	Other	Procedures for transmission of protected information, breach protocol	1	1
Q06.2	Aspects considered in the confidentiality policy of the NSO	R09	Other	We do not have a Confidentiality Policy but we have a Statistical Act 2015 that has the confidentiality clause	1	1
Q06.2	Aspects considered in the confidentiality policy of the NSO	R10	None Of The Above			
Q06.2	Aspects considered in the confidentiality policy of the NSO	R10	None Of The Above	0	93	100
Q06.2	Aspects considered in the confidentiality policy of the NSO	R10	None Of The Above	1		
Q06.2	Aspects considered in the confidentiality policy of the NSO	R10	None Of The Above	Procedures for transmission of protected information, breach protocol		
Q06.2	Aspects considered in the confidentiality policy of the NSO	R10	None Of The Above	We do not have a Confidentiality Policy but we have a Statistical Act 2015 that has the confidentiality clause		
