QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q01.8	Aditional comments on challenges to the implementation of Principle 1	183	150	Europe	154	Northern Europe			Estonia	233	EST				Developed	Questions 1.7a, 1.7b, 1.7c are not clear. It is impossible to answer.The situation in Estonia is as follows.1. All the statistics is published free of charge.2. The microdata is accessible for research for a fee according to the rules published https://www.stat.ee/use-of-confidential-data
Q01.8	Aditional comments on challenges to the implementation of Principle 1	185	150	Europe	154	Northern Europe			Finland	246	FIN				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	213	150	Europe	155	Western Europe			France	250	FRA				Developed	There is no specific challenge in France to implement principle 1.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	154	142	Asia	145	Western Asia			Georgia	268	GEO				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	214	150	Europe	155	Western Europe			Germany	276	DEU				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	200	150	Europe	39	Southern Europe			Greece	300	GRC				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	50	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Guinea	324	GIN	1			Developing	En général, il n'y a pas d'obstacle à  ce principe.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	93	19	Americas	419	Latin America and the Caribbean	13	Central America	Honduras	340	HND				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	171	150	Europe	151	Eastern Europe			Hungary	348	HUN				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	186	150	Europe	154	Northern Europe			Iceland	352	ISL				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	155	142	Asia	145	Western Asia			Iraq	368	IRQ				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	187	150	Europe	154	Northern Europe			Ireland	372	IRL				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	145	142	Asia	34	Southern Asia			Iran (Islamic Republic of)	364	IRN				Developing	Since the Statistical Centre of Iran(SCI) is affiliated to the Plan and Budget Organization of Islamic Republic of Iran acting as the Vice- Presidency, some people have doubts on impartiality of the SCI, but based on the UNFPOS and the SCI Law, this Centre is independent and impartial organization in producing ,compiling and releasing official statistics.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	156	142	Asia	145	Western Asia			Israel	376	ISR				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	202	150	Europe	39	Southern Europe			Italy	380	ITA				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	76	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Jamaica	388	JAM			1	Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	157	142	Asia	145	Western Asia			Jordan	400	JOR				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	133	142	Asia	35	South-eastern Asia			Lao People's Democratic Republic	418	LAO	1	1		Developing	1.4a, 1.4b
Q01.8	Aditional comments on challenges to the implementation of Principle 1	189	150	Europe	154	Northern Europe			Latvia	428	LVA				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	215	150	Europe	155	Western Europe			Liechtenstein	438	LIE				Developed	No microdata is available online, only aggregates
Q01.8	Aditional comments on challenges to the implementation of Principle 1	190	150	Europe	154	Northern Europe			Lithuania	440	LTU				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	216	150	Europe	155	Western Europe			Luxembourg	442	LUX				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	210	150	Europe	39	Southern Europe			The former Yugoslav Republic of Macedonia	807	MKD		1		Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	134	142	Asia	35	South-eastern Asia			Malaysia	458	MYS				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	18	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mauritius	480	MUS			1	Developing	Refer to questions 1.2 (a) to 1.2 (c)The previous National Strategy for the Development of Statistics (NSDS) was in place during the period 2007-2012. A new National Strategy for Official Statistics (NSOS) is long overdue. It is finally being developed prepared and will be in place as from 2019.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	94	19	Americas	419	Latin America and the Caribbean	13	Central America	Mexico	484	MEX				Developing	The main challenge in the short and medium term is to harmonize the legal frameworks with the statistical framework, in order to promote and support the standardization of statistical and geographical information on a national level; as well as harmonizing administrative records for statistical and geographical purposes, with the aim of increasing the timeliness of dissemination of information and reducing the cost of data capture, the generation of information and lessen the burden of the system's informants.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	128	142	Asia	30	Eastern Asia			Mongolia	496	MNG		1		Developing	Statistical literacy of users should be enhanced. Branding and labeling.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	20	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mozambique	508	MOZ	1			Developing	Regarding the question number 1.4. the key challenge is to have the strategy of dissemination and communication. Other challenge is the dissemination of data in local language and in timeliness.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	135	142	Asia	35	South-eastern Asia			Myanmar	104	MMR	1			Developing	Nil
Q01.8	Aditional comments on challenges to the implementation of Principle 1	42	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Namibia	516	NAM				Developing	All stakeholders are aware of the impartiality and equal access to data.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	224	9	Oceania	53	Australia and New Zealand			New Zealand	554	NZL				Developed	New Zealand has its own framework of principles and protocols for producers of Tier 1 statistics. This framework is based on UN fundamental principles for official statistics, NZ regulatory environment and these recommendations.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	191	150	Europe	154	Northern Europe			Norway	578	NOR				Developed	If aggregates here means statistics - it is open for all users for full use.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	160	142	Asia	145	Western Asia			Oman	512	OMN				Developing	SOME PARTS OF THIS PRINCIPLE DOES NOT GO IN LINE WITH NATIONAL STATISTICAL LOW
Q01.8	Aditional comments on challenges to the implementation of Principle 1	163	142	Asia	145	Western Asia			State of Palestine	275	PSE				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	228	9	Oceania	54	Melanesia			Papua New Guinea	598	PNG			1	Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	108	19	Americas	419	Latin America and the Caribbean	5	South America	Peru	604	PER				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	136	142	Asia	35	South-eastern Asia			Philippines	608	PHL				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	172	150	Europe	151	Eastern Europe			Poland	616	POL				Developed	All data are disseminated according to the Principle 1.The challenge concerns the proper and timely implementation of the obligatins or recommendations of international organizations regarding data transmission systems.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	161	142	Asia	145	Western Asia			Qatar	634	QAT				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	150	142	Asia	145	Western Asia			Armenia	51	ARM		1		Developing	We are strongly following the Principle 1. Official statistics is publicly available for the general public. All users have equal access.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	173	150	Europe	151	Eastern Europe			Republic of Moldova	498	MDA		1		Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	174	150	Europe	151	Eastern Europe			Romania	642	ROU				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	175	150	Europe	151	Eastern Europe			Russian Federation	643	RUS				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	244	9	Oceania	61	Polynesia			Samoa	882	WSM			1	Developing	Equal access must be treated with cautions. There is a risk involved in granting full access to the full data set especially in small population like the Pacific islands where people or groups of people can easily be identified.There is also a risk of anti-government analysis and this will surely impact on the lives of the employees of the NSOs.We all have good intentions of releasing public information but we need to do a lot of extra work to ensure that data will not raise any political unrest in the country and the that the lives of the employees and their families will not be jeopardized. Most importantly, we do not want the free access interest to ruin the current participation rate of the community in data collections when people and groups of people will be exposed through analysis. This means we might enjoy free access on one hand at losing the trust of people to provide confidential information for anyone to comment on. The latter is the worst option for NSOs.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	162	142	Asia	145	Western Asia			Saudi Arabia	682	SAU				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	58	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Senegal	686	SEN	1			Developing	Les réponses à  1.6 et 1.7 concernent l'ONS i.e. l'ANSD. Les pratiques de diffusion restent à  àªtre bien améliorées dans les autres structures du SSN.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	207	150	Europe	39	Southern Europe			Serbia	688	SRB				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	59	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Sierra Leone	694	SLE	1			Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	137	142	Asia	35	South-eastern Asia			Singapore	702	SGP			1	Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	208	150	Europe	39	Southern Europe			Slovenia	705	SVN				Developed	Answer to the question 1.7 as there was no possibility to enter it:SURS provides online access to all aggregates in accordance with the National Statistics Act and Annual Work Programme without without any conditions. Available on website: https://www.stat.si/StatWeb/enBeside aggregates SURS provides access to public use files for two surveys: the EU Statistics on Income and Living Conditions (EU-SILC) and the Labour Force Survey (LFS). Public use files are statistically protected microdata and prepared according to Principle 5 of the European Statistics Code of Practice and Article 50 of the National Statistics Act. No condition to access Public Use Files is required, only restrictions of the utility.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	43	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	South Africa	710	ZAF				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	209	150	Europe	39	Southern Europe			Spain	724	ESP				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	149	142	Asia	34	Southern Asia			Sri Lanka	144	LKA				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	110	19	Americas	419	Latin America and the Caribbean	5	South America	Suriname	740	SUR			1	Developing	1) User satisfaction surveys suffered from very poor response and have been abolished after 2009.2) First NSDS 2010-2014, never got legal backing from the Government and various efforts to gt Government support produce a second NSDS have all been unsuccessful so far.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	193	150	Europe	154	Northern Europe			Sweden	752	SWE				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	219	150	Europe	155	Western Europe			Switzerland	756	CHE				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	138	142	Asia	35	South-eastern Asia			Thailand	764	THA				Developing	As a main government agency to produce statistics and manage the statistical system in Thailand, the TNSO, as much as possible, have attempted to serve the government, the economy and the public with data that matches the most with their informed needs. We are now implementing our second National Statistical System Master Plan in order to improve our works.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	6	2	Africa	15	Northern Africa			Tunisia	788	TUN				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	165	142	Asia	145	Western Asia			Turkey	792	TUR				Developing	Turkstat has no available online microdata. TURKSTAT provides access and usage facility for the microdata of survey and researches in accordance with the legal legislation based on the national and international researchers' demand. Turkish Statistical Institute, Instructions for the Access and Use of Microdata came into effect from September 1, 2012 regulating the procedures for microdata access and usage. According to instruction, TURKSTAT allows microdata users in two types of facilities. The first one is on-site access for Group A microdata, comprises of data that are permitted to be accessed only in Data Research Centers (DRC) settled at the Headquarter in Ankara and at some Regional Offices that is not allowed to be taken out of the Institute. The results of the studies are permitted to be taken outside the Institute after the completion of controlling processes by the related experts of Turkstat. The second facility to allow user microdata is distribution on cd-rom or any other device for the Group B microdata, data in which individual data is hidden, and has no restriction for dissemination. In context of relevance, in Turkstat, procedures are in place to consult users about the statistical needs which the tools are User Evaluation Report and User Survey. User Evaluation Report Dissemination policy of the institution is to meet user requests for timely and quality, to improve awareness of using statistics. Aims for the future targets of the institution is to meet national needs for data produced as well as ensuring compliance with international standards and methodologies. Therefore, after the reference year, â€œUser Evaluation Reportâ€œ is being prepared for determining expectations, needs and the profile of the users and to have decision about production and dissemination policies by analyzing information requests. In the process of replying information requests, all requests are recorded by "Dissemination Management Systemâ€ in detail. Information requests received by Regional Offices are also obtained and recorded as to provide data integrity. By using these data, helping to guide the activities of production and distribution policies of the institution, to lead managers to plan and program and inform for deciding targets, User Evaluation Report is published for internal use. User Survey TurkStat has a user survey on its website for determining profiles, needs and expectations of users and setting the policies of the Institution in the medium and long term. It is analyzed annually and the report of the survey is shared with the staff via intranet. Structure and questions of the survey were changed in 2013 and questions appear under four main parts which are general information, using status of TurkStat data, perception and trust, and evaluation.
Q01.8	Aditional comments on challenges to the implementation of Principle 1	26	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Uganda	800	UGA	1	1		Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	177	150	Europe	151	Eastern Europe			Ukraine	804	UKR				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	166	142	Asia	145	Western Asia			United Arab Emirates	784	ARE				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	194	150	Europe	154	Northern Europe			United Kingdom of Great Britain and Northern Ireland	826	GBR				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	117	19	Americas	21	Northern America			United States of America	840	USA				Developed	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	140	142	Asia	35	South-eastern Asia			Viet Nam	704	VNM				Developing	
Q01.8	Aditional comments on challenges to the implementation of Principle 1	29	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Zimbabwe	716	ZWE		1		Developing	
