QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q07.4 	Person/office within the government to whom the head of the NSO reports	90	19	Americas	419	Latin America and the Caribbean	13	Central America	Costa Rica	188	CRI				Developing	Consejo Directivo del INEC
Q07.4 	Person/office within the government to whom the head of the NSO reports	47	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Côte d’Ivoire	384	CIV				Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	198	150	Europe	39	Southern Europe			Croatia	191	HRV				Developed	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	170	150	Europe	151	Eastern Europe			Czechia	203	CZE				Developed	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	182	150	Europe	154	Northern Europe			Denmark	208	DNK				Developed	Ministry of economic affairs, industry or trade
Q07.4 	Person/office within the government to whom the head of the NSO reports	103	19	Americas	419	Latin America and the Caribbean	5	South America	Ecuador	218	ECU				Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	2	2	Africa	15	Northern Africa			Egypt	818	EGY				Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	36	2	Africa	202	Sub-Saharan Africa	17	Middle Africa	Equatorial Guinea	226	GNQ				Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	183	150	Europe	154	Northern Europe			Estonia	233	EST				Developed	Ministry of finance or comptroller general
Q07.4 	Person/office within the government to whom the head of the NSO reports	185	150	Europe	154	Northern Europe			Finland	246	FIN				Developed	Ministry of finance or comptroller general
Q07.4 	Person/office within the government to whom the head of the NSO reports	213	150	Europe	155	Western Europe			France	250	FRA				Developed	the head of the NSO reports to the Ministry of economy and finances
Q07.4 	Person/office within the government to whom the head of the NSO reports	154	142	Asia	145	Western Asia			Georgia	268	GEO				Developing	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	214	150	Europe	155	Western Europe			Germany	276	DEU				Developed	Ministry of the interior
Q07.4 	Person/office within the government to whom the head of the NSO reports	200	150	Europe	39	Southern Europe			Greece	300	GRC				Developed	Parliament/Congress
Q07.4 	Person/office within the government to whom the head of the NSO reports	50	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Guinea	324	GIN	1			Developing	Cabinet or Council of Ministers
Q07.4 	Person/office within the government to whom the head of the NSO reports	93	19	Americas	419	Latin America and the Caribbean	13	Central America	Honduras	340	HND				Developing	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	171	150	Europe	151	Eastern Europe			Hungary	348	HUN				Developed	Minister of Prime Minister's Office
Q07.4 	Person/office within the government to whom the head of the NSO reports	186	150	Europe	154	Northern Europe			Iceland	352	ISL				Developed	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	155	142	Asia	145	Western Asia			Iraq	368	IRQ				Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	187	150	Europe	154	Northern Europe			Ireland	372	IRL				Developed	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	145	142	Asia	34	Southern Asia			Iran (Islamic Republic of)	364	IRN				Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	156	142	Asia	145	Western Asia			Israel	376	ISR				Developed	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	202	150	Europe	39	Southern Europe			Italy	380	ITA				Developed	the Presidency of the Council of Ministers (artt.14 and 24 of statistical law)
Q07.4 	Person/office within the government to whom the head of the NSO reports	76	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Jamaica	388	JAM			1	Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	157	142	Asia	145	Western Asia			Jordan	400	JOR				Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	133	142	Asia	35	South-eastern Asia			Lao People's Democratic Republic	418	LAO	1	1		Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	189	150	Europe	154	Northern Europe			Latvia	428	LVA				Developed	Ministry of economic affairs, industry or trade
Q07.4 	Person/office within the government to whom the head of the NSO reports	215	150	Europe	155	Western Europe			Liechtenstein	438	LIE				Developed	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	190	150	Europe	154	Northern Europe			Lithuania	440	LTU				Developed	Ministry of finance or comptroller general
Q07.4 	Person/office within the government to whom the head of the NSO reports	216	150	Europe	155	Western Europe			Luxembourg	442	LUX				Developed	Ministry of economic affairs, industry or trade
Q07.4 	Person/office within the government to whom the head of the NSO reports	210	150	Europe	39	Southern Europe			The former Yugoslav Republic of Macedonia	807	MKD		1		Developed	Cabinet or Council of Ministers
Q07.4 	Person/office within the government to whom the head of the NSO reports	134	142	Asia	35	South-eastern Asia			Malaysia	458	MYS				Developing	Ministry of economic affairs, industry or trade
Q07.4 	Person/office within the government to whom the head of the NSO reports	18	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mauritius	480	MUS			1	Developing	Ministry of finance or comptroller general
Q07.4 	Person/office within the government to whom the head of the NSO reports	94	19	Americas	419	Latin America and the Caribbean	13	Central America	Mexico	484	MEX				Developing	Parliament/Congress
Q07.4 	Person/office within the government to whom the head of the NSO reports	128	142	Asia	30	Eastern Asia			Mongolia	496	MNG		1		Developing	Parliament/Congress
Q07.4 	Person/office within the government to whom the head of the NSO reports	20	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mozambique	508	MOZ	1			Developing	Cabinet or Council of Ministers
Q07.4 	Person/office within the government to whom the head of the NSO reports	135	142	Asia	35	South-eastern Asia			Myanmar	104	MMR	1			Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	42	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Namibia	516	NAM				Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	224	9	Oceania	53	Australia and New Zealand			New Zealand	554	NZL				Developed	Head of the State Services
Q07.4 	Person/office within the government to whom the head of the NSO reports	191	150	Europe	154	Northern Europe			Norway	578	NOR				Developed	Ministry of finance or comptroller general
Q07.4 	Person/office within the government to whom the head of the NSO reports	160	142	Asia	145	Western Asia			Oman	512	OMN				Developing	Planning or development authority
Q07.4 	Person/office within the government to whom the head of the NSO reports	163	142	Asia	145	Western Asia			State of Palestine	275	PSE				Developing	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	228	9	Oceania	54	Melanesia			Papua New Guinea	598	PNG			1	Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	108	19	Americas	419	Latin America and the Caribbean	5	South America	Peru	604	PER				Developing	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	136	142	Asia	35	South-eastern Asia			Philippines	608	PHL				Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	172	150	Europe	151	Eastern Europe			Poland	616	POL				Developed	Generally to the Prime Minister (first answer) and to the Statistical Council as regards the annual program of statistical surveys of official statistics
Q07.4 	Person/office within the government to whom the head of the NSO reports	161	142	Asia	145	Western Asia			Qatar	634	QAT				Developing	Cabinet or Council of Ministers
Q07.4 	Person/office within the government to whom the head of the NSO reports	150	142	Asia	145	Western Asia			Armenia	51	ARM		1		Developing	To general public
Q07.4 	Person/office within the government to whom the head of the NSO reports	173	150	Europe	151	Eastern Europe			Republic of Moldova	498	MDA		1		Developed	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	174	150	Europe	151	Eastern Europe			Romania	642	ROU				Developed	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	175	150	Europe	151	Eastern Europe			Russian Federation	643	RUS				Developed	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	244	9	Oceania	61	Polynesia			Samoa	882	WSM			1	Developing	Cabinet or Council of Ministers
Q07.4 	Person/office within the government to whom the head of the NSO reports	162	142	Asia	145	Western Asia			Saudi Arabia	682	SAU				Developing	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	58	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Senegal	686	SEN	1			Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	207	150	Europe	39	Southern Europe			Serbia	688	SRB				Developed	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	59	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Sierra Leone	694	SLE	1			Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	137	142	Asia	35	South-eastern Asia			Singapore	702	SGP			1	Developing	Ministry of economic affairs, industry or trade
Q07.4 	Person/office within the government to whom the head of the NSO reports	208	150	Europe	39	Southern Europe			Slovenia	705	SVN				Developed	Prime Minister, chancellor or President
Q07.4 	Person/office within the government to whom the head of the NSO reports	43	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	South Africa	710	ZAF				Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	209	150	Europe	39	Southern Europe			Spain	724	ESP				Developed	Ministry of economic affairs, industry or trade
Q07.4 	Person/office within the government to whom the head of the NSO reports	149	142	Asia	34	Southern Asia			Sri Lanka	144	LKA				Developing	Ministry of economic affairs, industry or trade
Q07.4 	Person/office within the government to whom the head of the NSO reports	110	19	Americas	419	Latin America and the Caribbean	5	South America	Suriname	740	SUR			1	Developing	Ministry of finance or comptroller general
Q07.4 	Person/office within the government to whom the head of the NSO reports	193	150	Europe	154	Northern Europe			Sweden	752	SWE				Developed	Ministry of finance or comptroller general
Q07.4 	Person/office within the government to whom the head of the NSO reports	219	150	Europe	155	Western Europe			Switzerland	756	CHE				Developed	Ministry of the interior
Q07.4 	Person/office within the government to whom the head of the NSO reports	138	142	Asia	35	South-eastern Asia			Thailand	764	THA				Developing	Cabinet or Council of Ministers
Q07.4 	Person/office within the government to whom the head of the NSO reports	6	2	Africa	15	Northern Africa			Tunisia	788	TUN				Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	165	142	Asia	145	Western Asia			Turkey	792	TUR				Developing	Ministry of Treasury and Finance
Q07.4 	Person/office within the government to whom the head of the NSO reports	26	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Uganda	800	UGA	1	1		Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	177	150	Europe	151	Eastern Europe			Ukraine	804	UKR				Developed	Ministry of economic affairs, industry or trade
Q07.4 	Person/office within the government to whom the head of the NSO reports	166	142	Asia	145	Western Asia			United Arab Emirates	784	ARE				Developing	Cabinet or Council of Ministers
Q07.4 	Person/office within the government to whom the head of the NSO reports	194	150	Europe	154	Northern Europe			United Kingdom of Great Britain and Northern Ireland	826	GBR				Developed	Parliament/Congress
Q07.4 	Person/office within the government to whom the head of the NSO reports	117	19	Americas	21	Northern America			United States of America	840	USA				Developed	Heads of US statistical agencies usually report to their Department.
Q07.4 	Person/office within the government to whom the head of the NSO reports	140	142	Asia	35	South-eastern Asia			Viet Nam	704	VNM				Developing	Ministry of planning or development
Q07.4 	Person/office within the government to whom the head of the NSO reports	29	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Zimbabwe	716	ZWE		1		Developing	Ministry of finance or comptroller general
