QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q01.7a	Conditions for online access to aggregates and/or microdata	R01	For a fee	Free of charge and so far no registration necessary (will change soon)		
Q01.7a	Conditions for online access to aggregates and/or microdata	R01	For a fee	L'accès est libre et gratuit		
Q01.7a	Conditions for online access to aggregates and/or microdata	R01	For a fee	Les données peuvent àªtre consultées sans coà»t et sans contrat de licence		
Q01.7a	Conditions for online access to aggregates and/or microdata	R01	For a fee	Microdata can be accessed for scientific purposes after signing an agreement, which is usually done for a fee. Aggregates can be accessed online without any restrictions.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R01	For a fee	Not applicable. Currently working on the development for publishing micro data		
Q01.7a	Conditions for online access to aggregates and/or microdata	R01	For a fee	On the online data on free accessible.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R01	For a fee	They are published on the web INEC		
Q01.7a	Conditions for online access to aggregates and/or microdata	R01	For a fee	accès gratuit et libre pour les statistiques et les microdonnées anonymisées en ligne		
Q01.7a	Conditions for online access to aggregates and/or microdata	R01	For a fee	at no cost to user		
Q01.7a	Conditions for online access to aggregates and/or microdata	R01	For a fee	data warehouse available online, user can access without registration		
Q01.7a	Conditions for online access to aggregates and/or microdata	R01	For a fee	free of charge		
Q01.7a	Conditions for online access to aggregates and/or microdata	R01	For a fee	memorandum of understanding (MoU) - Selected Micro Data		
Q01.7a	Conditions for online access to aggregates and/or microdata	R01	For a fee	www.microdata.no		
Q01.7a	Conditions for online access to aggregates and/or microdata	R01	For a fee	x		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website			
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	0	76	82
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	1	17	18
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	According to the data dissemination policy		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	Aggregated official statistics and publicly available anonymised microdata are available free of charge and without pre-registration.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	All standard aggregate data is provided online and free of charge.  It is governed by an open license:  https://www.statcan.gc.ca/eng/reference/licence		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	All statistical information produced according to the Official Statistics Work Programme is published and provided for the general public free of charge on the Official Statistics Portal. Statistics Lithuania also provides statistical information on individual request (enquiry). Individual request (enquiry) is a request by a user to provide him/her with a certain piece of statistical information, submitted via the Official Statistics Portal. A response to the request (enquiry) is prepared by the divisions of Statistics Lithuania within the area of their competence. Statistical information collected, processed and published under the Official Statistics Work Programme on the Official Statistics Portal and released according to the Catalogue of Statistical Publications is available free of charge. Responses to statistical enquiries are to be paid for only if additional or more detail statistical information is requested than indicated in the Official Statistics Work Programme. Confidential statistical data can be provided for scientific purposes to the researchers of national and foreign higher education and research institutions as defined in the Law on Higher Education and Research of the Republic of Lithuania; also to researchers of institutions mentioned in 2012/200/EU: Commission Decision of 18 April 2012 amending Decision 2004/452/EC laying down a list of bodies whose researchers may access confidential data for scientific purposes. Confidential statistical data are provided on an electronic medium or a remote desktop, in a manner that does not enable the direct identification of the respondent. Strict protocols apply to external users accessing statistical microdata for research purposes.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	By applying for access through Microdata Access Program		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	By negotiation		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	Everybode has free and eqaul access to aggregated data. Access to microdata is given only to reasearchers and others that are approved for this.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	For free and we do not have any licensing agreement or terms of use per se.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	For free at the statistical portal, and open data site under condition to mention the data source.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	For free.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	Free		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	Free of charge and so far no registration necessary (will change soon)		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	L'accès est libre et gratuit		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	Les données peuvent àªtre consultées sans coà»t et sans contrat de licence		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	Microdata can be accessed for scientific purposes after signing an agreement, which is usually done for a fee. Aggregates can be accessed online without any restrictions.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	Not applicable. Currently working on the development for publishing micro data		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	On the online data on free accessible.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	They are published on the web INEC		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	accès gratuit et libre pour les statistiques et les microdonnées anonymisées en ligne		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	at no cost to user		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	data warehouse available online, user can access without registration		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	free of charge		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	memorandum of understanding (MoU) - Selected Micro Data		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	www.microdata.no		
Q01.7a	Conditions for online access to aggregates and/or microdata	R02	After registration on the website	x		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use			
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	0	37	40
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	1	56	60
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	According to the data dissemination policy		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	Aggregated official statistics and publicly available anonymised microdata are available free of charge and without pre-registration.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	All standard aggregate data is provided online and free of charge.  It is governed by an open license:  https://www.statcan.gc.ca/eng/reference/licence		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	All statistical information produced according to the Official Statistics Work Programme is published and provided for the general public free of charge on the Official Statistics Portal. Statistics Lithuania also provides statistical information on individual request (enquiry). Individual request (enquiry) is a request by a user to provide him/her with a certain piece of statistical information, submitted via the Official Statistics Portal. A response to the request (enquiry) is prepared by the divisions of Statistics Lithuania within the area of their competence. Statistical information collected, processed and published under the Official Statistics Work Programme on the Official Statistics Portal and released according to the Catalogue of Statistical Publications is available free of charge. Responses to statistical enquiries are to be paid for only if additional or more detail statistical information is requested than indicated in the Official Statistics Work Programme. Confidential statistical data can be provided for scientific purposes to the researchers of national and foreign higher education and research institutions as defined in the Law on Higher Education and Research of the Republic of Lithuania; also to researchers of institutions mentioned in 2012/200/EU: Commission Decision of 18 April 2012 amending Decision 2004/452/EC laying down a list of bodies whose researchers may access confidential data for scientific purposes. Confidential statistical data are provided on an electronic medium or a remote desktop, in a manner that does not enable the direct identification of the respondent. Strict protocols apply to external users accessing statistical microdata for research purposes.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	By applying for access through Microdata Access Program		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	By negotiation		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	Everybode has free and eqaul access to aggregated data. Access to microdata is given only to reasearchers and others that are approved for this.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	For free and we do not have any licensing agreement or terms of use per se.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	For free at the statistical portal, and open data site under condition to mention the data source.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	For free.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	Free		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	Free of charge and so far no registration necessary (will change soon)		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	L'accès est libre et gratuit		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	Les données peuvent àªtre consultées sans coà»t et sans contrat de licence		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	Microdata can be accessed for scientific purposes after signing an agreement, which is usually done for a fee. Aggregates can be accessed online without any restrictions.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	Not applicable. Currently working on the development for publishing micro data		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	On the online data on free accessible.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	They are published on the web INEC		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	accès gratuit et libre pour les statistiques et les microdonnées anonymisées en ligne		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	at no cost to user		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	data warehouse available online, user can access without registration		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	free of charge		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	memorandum of understanding (MoU) - Selected Micro Data		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	www.microdata.no		
Q01.7a	Conditions for online access to aggregates and/or microdata	R03	Under publicly available terms of use	x		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement			
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	0	66	71
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	1	27	29
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	According to the data dissemination policy		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	Aggregated official statistics and publicly available anonymised microdata are available free of charge and without pre-registration.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	All standard aggregate data is provided online and free of charge.  It is governed by an open license:  https://www.statcan.gc.ca/eng/reference/licence		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	All statistical information produced according to the Official Statistics Work Programme is published and provided for the general public free of charge on the Official Statistics Portal. Statistics Lithuania also provides statistical information on individual request (enquiry). Individual request (enquiry) is a request by a user to provide him/her with a certain piece of statistical information, submitted via the Official Statistics Portal. A response to the request (enquiry) is prepared by the divisions of Statistics Lithuania within the area of their competence. Statistical information collected, processed and published under the Official Statistics Work Programme on the Official Statistics Portal and released according to the Catalogue of Statistical Publications is available free of charge. Responses to statistical enquiries are to be paid for only if additional or more detail statistical information is requested than indicated in the Official Statistics Work Programme. Confidential statistical data can be provided for scientific purposes to the researchers of national and foreign higher education and research institutions as defined in the Law on Higher Education and Research of the Republic of Lithuania; also to researchers of institutions mentioned in 2012/200/EU: Commission Decision of 18 April 2012 amending Decision 2004/452/EC laying down a list of bodies whose researchers may access confidential data for scientific purposes. Confidential statistical data are provided on an electronic medium or a remote desktop, in a manner that does not enable the direct identification of the respondent. Strict protocols apply to external users accessing statistical microdata for research purposes.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	By applying for access through Microdata Access Program		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	By negotiation		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	Everybode has free and eqaul access to aggregated data. Access to microdata is given only to reasearchers and others that are approved for this.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	For free and we do not have any licensing agreement or terms of use per se.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	For free at the statistical portal, and open data site under condition to mention the data source.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	For free.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	Free		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	Free of charge and so far no registration necessary (will change soon)		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	L'accès est libre et gratuit		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	Les données peuvent àªtre consultées sans coà»t et sans contrat de licence		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	Microdata can be accessed for scientific purposes after signing an agreement, which is usually done for a fee. Aggregates can be accessed online without any restrictions.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	Not applicable. Currently working on the development for publishing micro data		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	On the online data on free accessible.		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	They are published on the web INEC		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	accès gratuit et libre pour les statistiques et les microdonnées anonymisées en ligne		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	at no cost to user		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	data warehouse available online, user can access without registration		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	free of charge		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	memorandum of understanding (MoU) - Selected Micro Data		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	www.microdata.no		
Q01.7a	Conditions for online access to aggregates and/or microdata	R04	After signing a licensing agreement	x		
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other		68	73
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	0		
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	1		
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	According to the data dissemination policy	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	Aggregated official statistics and publicly available anonymised microdata are available free of charge and without pre-registration.	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	All standard aggregate data is provided online and free of charge.  It is governed by an open license:  https://www.statcan.gc.ca/eng/reference/licence	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	All statistical information produced according to the Official Statistics Work Programme is published and provided for the general public free of charge on the Official Statistics Portal. Statistics Lithuania also provides statistical information on individual request (enquiry). Individual request (enquiry) is a request by a user to provide him/her with a certain piece of statistical information, submitted via the Official Statistics Portal. A response to the request (enquiry) is prepared by the divisions of Statistics Lithuania within the area of their competence. Statistical information collected, processed and published under the Official Statistics Work Programme on the Official Statistics Portal and released according to the Catalogue of Statistical Publications is available free of charge. Responses to statistical enquiries are to be paid for only if additional or more detail statistical information is requested than indicated in the Official Statistics Work Programme. Confidential statistical data can be provided for scientific purposes to the researchers of national and foreign higher education and research institutions as defined in the Law on Higher Education and Research of the Republic of Lithuania; also to researchers of institutions mentioned in 2012/200/EU: Commission Decision of 18 April 2012 amending Decision 2004/452/EC laying down a list of bodies whose researchers may access confidential data for scientific purposes. Confidential statistical data are provided on an electronic medium or a remote desktop, in a manner that does not enable the direct identification of the respondent. Strict protocols apply to external users accessing statistical microdata for research purposes.	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	By applying for access through Microdata Access Program	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	By negotiation	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	Everybode has free and eqaul access to aggregated data. Access to microdata is given only to reasearchers and others that are approved for this.	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	For free and we do not have any licensing agreement or terms of use per se.	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	For free at the statistical portal, and open data site under condition to mention the data source.	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	For free.	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	Free	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	Free of charge and so far no registration necessary (will change soon)	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	L'accès est libre et gratuit	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	Les données peuvent àªtre consultées sans coà»t et sans contrat de licence	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	Microdata can be accessed for scientific purposes after signing an agreement, which is usually done for a fee. Aggregates can be accessed online without any restrictions.	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	Not applicable. Currently working on the development for publishing micro data	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	On the online data on free accessible.	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	They are published on the web INEC	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	accès gratuit et libre pour les statistiques et les microdonnées anonymisées en ligne	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	at no cost to user	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	data warehouse available online, user can access without registration	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	free of charge	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	memorandum of understanding (MoU) - Selected Micro Data	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	www.microdata.no	1	1
Q01.7a	Conditions for online access to aggregates and/or microdata	R05	Other	x	1	1
