QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R03	When requested by a federal institution	These answers are all related to enterprises but do not refer to individuals/individual households. The relations with supra national organisations (Eurostat) only based on European legal act.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R03	When requested by a federal institution	We never provide information to third parties.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R03	When requested by a federal institution	When exchanging data for statistical purposes with other national statistical authorities of the Member States in the EU under multilateral agreement where this is necessary for development and production of European statistical information; When exchanging data with the Bulgarian National Bank in developing, producing and disseminating official national or European statistical information or the statistical information of the European Central Bank		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R03	When requested by a federal institution	specific rules are provided for in European Union Law		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R04	In cases of emergency, such as a public health crisis			
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R04	In cases of emergency, such as a public health crisis	0	87	94
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R04	In cases of emergency, such as a public health crisis	1	6	6
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R04	In cases of emergency, such as a public health crisis	If so required for statistical purposes by an international legal act with direct national effect or by federal law or unless the data subject has expressly and unequivocally agreed to such transmission.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R04	In cases of emergency, such as a public health crisis	In compliance with the legislation, without the written consent of the respondent, primary statistical data may be provided in relation to subordinated (affiliated) state organizations, as well as organizations whose shares (shares in the statutory capital) are state-owned and transferred to them for management.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R04	In cases of emergency, such as a public health crisis	In general not, but some data exchange on identifiable level to other Nordic NSOs given that the countries legal provisions are as strong as in Norway		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R04	In cases of emergency, such as a public health crisis	Individual data must not be made public, only with the exceptions provided by the Act No CLV of 2016 on official statistics, Art. 20 39(3)		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R04	In cases of emergency, such as a public health crisis	Statistics Canada may disclose individual information with permission from the authority responsible for original collection of the information from individuals and businesses. In addition to consent, the Chief Statistician must also have authorized the disclosure.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R04	In cases of emergency, such as a public health crisis	These answers are all related to enterprises but do not refer to individuals/individual households. The relations with supra national organisations (Eurostat) only based on European legal act.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R04	In cases of emergency, such as a public health crisis	We never provide information to third parties.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R04	In cases of emergency, such as a public health crisis	When exchanging data for statistical purposes with other national statistical authorities of the Member States in the EU under multilateral agreement where this is necessary for development and production of European statistical information; When exchanging data with the Bulgarian National Bank in developing, producing and disseminating official national or European statistical information or the statistical information of the European Central Bank		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R04	In cases of emergency, such as a public health crisis	specific rules are provided for in European Union Law		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R05	When exchanging data with other statistical offices or agencies in the country			
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R05	When exchanging data with other statistical offices or agencies in the country	0	75	81
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R05	When exchanging data with other statistical offices or agencies in the country	1	18	19
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R05	When exchanging data with other statistical offices or agencies in the country	If so required for statistical purposes by an international legal act with direct national effect or by federal law or unless the data subject has expressly and unequivocally agreed to such transmission.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R05	When exchanging data with other statistical offices or agencies in the country	In compliance with the legislation, without the written consent of the respondent, primary statistical data may be provided in relation to subordinated (affiliated) state organizations, as well as organizations whose shares (shares in the statutory capital) are state-owned and transferred to them for management.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R05	When exchanging data with other statistical offices or agencies in the country	In general not, but some data exchange on identifiable level to other Nordic NSOs given that the countries legal provisions are as strong as in Norway		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R05	When exchanging data with other statistical offices or agencies in the country	Individual data must not be made public, only with the exceptions provided by the Act No CLV of 2016 on official statistics, Art. 20 39(3)		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R05	When exchanging data with other statistical offices or agencies in the country	Statistics Canada may disclose individual information with permission from the authority responsible for original collection of the information from individuals and businesses. In addition to consent, the Chief Statistician must also have authorized the disclosure.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R05	When exchanging data with other statistical offices or agencies in the country	These answers are all related to enterprises but do not refer to individuals/individual households. The relations with supra national organisations (Eurostat) only based on European legal act.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R05	When exchanging data with other statistical offices or agencies in the country	We never provide information to third parties.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R05	When exchanging data with other statistical offices or agencies in the country	When exchanging data for statistical purposes with other national statistical authorities of the Member States in the EU under multilateral agreement where this is necessary for development and production of European statistical information; When exchanging data with the Bulgarian National Bank in developing, producing and disseminating official national or European statistical information or the statistical information of the European Central Bank		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R05	When exchanging data with other statistical offices or agencies in the country	specific rules are provided for in European Union Law		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R06	When working together with supranational statistical organizations, such as Eurostat			
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R06	When working together with supranational statistical organizations, such as Eurostat	0	81	87
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R06	When working together with supranational statistical organizations, such as Eurostat	1	12	13
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R06	When working together with supranational statistical organizations, such as Eurostat	If so required for statistical purposes by an international legal act with direct national effect or by federal law or unless the data subject has expressly and unequivocally agreed to such transmission.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R06	When working together with supranational statistical organizations, such as Eurostat	In compliance with the legislation, without the written consent of the respondent, primary statistical data may be provided in relation to subordinated (affiliated) state organizations, as well as organizations whose shares (shares in the statutory capital) are state-owned and transferred to them for management.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R06	When working together with supranational statistical organizations, such as Eurostat	In general not, but some data exchange on identifiable level to other Nordic NSOs given that the countries legal provisions are as strong as in Norway		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R06	When working together with supranational statistical organizations, such as Eurostat	Individual data must not be made public, only with the exceptions provided by the Act No CLV of 2016 on official statistics, Art. 20 39(3)		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R06	When working together with supranational statistical organizations, such as Eurostat	Statistics Canada may disclose individual information with permission from the authority responsible for original collection of the information from individuals and businesses. In addition to consent, the Chief Statistician must also have authorized the disclosure.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R06	When working together with supranational statistical organizations, such as Eurostat	These answers are all related to enterprises but do not refer to individuals/individual households. The relations with supra national organisations (Eurostat) only based on European legal act.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R06	When working together with supranational statistical organizations, such as Eurostat	We never provide information to third parties.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R06	When working together with supranational statistical organizations, such as Eurostat	When exchanging data for statistical purposes with other national statistical authorities of the Member States in the EU under multilateral agreement where this is necessary for development and production of European statistical information; When exchanging data with the Bulgarian National Bank in developing, producing and disseminating official national or European statistical information or the statistical information of the European Central Bank		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R06	When working together with supranational statistical organizations, such as Eurostat	specific rules are provided for in European Union Law		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R07	When the High Statistical Council agrees			
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R07	When the High Statistical Council agrees	0	89	96
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R07	When the High Statistical Council agrees	1	4	4
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R07	When the High Statistical Council agrees	If so required for statistical purposes by an international legal act with direct national effect or by federal law or unless the data subject has expressly and unequivocally agreed to such transmission.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R07	When the High Statistical Council agrees	In compliance with the legislation, without the written consent of the respondent, primary statistical data may be provided in relation to subordinated (affiliated) state organizations, as well as organizations whose shares (shares in the statutory capital) are state-owned and transferred to them for management.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R07	When the High Statistical Council agrees	In general not, but some data exchange on identifiable level to other Nordic NSOs given that the countries legal provisions are as strong as in Norway		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R07	When the High Statistical Council agrees	Individual data must not be made public, only with the exceptions provided by the Act No CLV of 2016 on official statistics, Art. 20 39(3)		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R07	When the High Statistical Council agrees	Statistics Canada may disclose individual information with permission from the authority responsible for original collection of the information from individuals and businesses. In addition to consent, the Chief Statistician must also have authorized the disclosure.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R07	When the High Statistical Council agrees	These answers are all related to enterprises but do not refer to individuals/individual households. The relations with supra national organisations (Eurostat) only based on European legal act.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R07	When the High Statistical Council agrees	We never provide information to third parties.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R07	When the High Statistical Council agrees	When exchanging data for statistical purposes with other national statistical authorities of the Member States in the EU under multilateral agreement where this is necessary for development and production of European statistical information; When exchanging data with the Bulgarian National Bank in developing, producing and disseminating official national or European statistical information or the statistical information of the European Central Bank		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R07	When the High Statistical Council agrees	specific rules are provided for in European Union Law		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R08	Other		84	90
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R08	Other	0		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R08	Other	1		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R08	Other	If so required for statistical purposes by an international legal act with direct national effect or by federal law or unless the data subject has expressly and unequivocally agreed to such transmission.	1	1
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R08	Other	In compliance with the legislation, without the written consent of the respondent, primary statistical data may be provided in relation to subordinated (affiliated) state organizations, as well as organizations whose shares (shares in the statutory capital) are state-owned and transferred to them for management.	1	1
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R08	Other	In general not, but some data exchange on identifiable level to other Nordic NSOs given that the countries legal provisions are as strong as in Norway	1	1
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R08	Other	Individual data must not be made public, only with the exceptions provided by the Act No CLV of 2016 on official statistics, Art. 20 39(3)	1	1
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R08	Other	Statistics Canada may disclose individual information with permission from the authority responsible for original collection of the information from individuals and businesses. In addition to consent, the Chief Statistician must also have authorized the disclosure.	1	1
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R08	Other	These answers are all related to enterprises but do not refer to individuals/individual households. The relations with supra national organisations (Eurostat) only based on European legal act.	1	1
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R08	Other	We never provide information to third parties.	1	1
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R08	Other	When exchanging data for statistical purposes with other national statistical authorities of the Member States in the EU under multilateral agreement where this is necessary for development and production of European statistical information; When exchanging data with the Bulgarian National Bank in developing, producing and disseminating official national or European statistical information or the statistical information of the European Central Bank	1	1
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R08	Other	specific rules are provided for in European Union Law	1	1
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R09	None Of The Above			
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R09	None Of The Above	0	68	73
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R09	None Of The Above	1	25	27
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R09	None Of The Above	If so required for statistical purposes by an international legal act with direct national effect or by federal law or unless the data subject has expressly and unequivocally agreed to such transmission.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R09	None Of The Above	In compliance with the legislation, without the written consent of the respondent, primary statistical data may be provided in relation to subordinated (affiliated) state organizations, as well as organizations whose shares (shares in the statutory capital) are state-owned and transferred to them for management.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R09	None Of The Above	In general not, but some data exchange on identifiable level to other Nordic NSOs given that the countries legal provisions are as strong as in Norway		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R09	None Of The Above	Individual data must not be made public, only with the exceptions provided by the Act No CLV of 2016 on official statistics, Art. 20 39(3)		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R09	None Of The Above	Statistics Canada may disclose individual information with permission from the authority responsible for original collection of the information from individuals and businesses. In addition to consent, the Chief Statistician must also have authorized the disclosure.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R09	None Of The Above	These answers are all related to enterprises but do not refer to individuals/individual households. The relations with supra national organisations (Eurostat) only based on European legal act.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R09	None Of The Above	We never provide information to third parties.		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R09	None Of The Above	When exchanging data for statistical purposes with other national statistical authorities of the Member States in the EU under multilateral agreement where this is necessary for development and production of European statistical information; When exchanging data with the Bulgarian National Bank in developing, producing and disseminating official national or European statistical information or the statistical information of the European Central Bank		
Q06.4	Circumnstances under which identifiable individual data can be disclosed to third parties	R09	None Of The Above	specific rules are provided for in European Union Law		
