QuestionID	QuestionText	BlockID	BlockText	Answer	N	Percentage
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		According to Statistical law	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		There were no cases of confidentiality violation.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		None	5	5
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		There were not any cases of violation.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		No such cases occured.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		No case of violance of confidiantility	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		No such cases happen in the past five years	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		No breach of confidentiality was officially reported.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		No confidentiality policy has been violated in the past five years.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		We donÂ´t have case.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		NIl	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		One enumerator divulged information about a respondent and he was fired from his job.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		There hasn't been any sigificant breaches of confidentiality policy that necessitated sanctons that we are aware of. However, this is still being checked.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		One incident in 2015 where data was handed to a resarch institution for use in a specific research project and the data was distributed to other resarch institutions for other resarch projects. Registered as a deviation and handled accordingly and internal routines was also improved in order to have clearer rules and communication with customers. A division for exchange of microdata has since then been established with both tecnhical and legal expertise, as a measure to secure these agreements also in the future. The handling of micro data exchange was more decentralized before.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		There are no such cases.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		Especially on NSO staff members who did not keep records on business respondents in appropriate storage areas.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		No se presentan casos.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		there were no cases which occurred	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		====	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		There was no violation. We strongly keep this principle.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		-	2	2
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		Not available	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		We did not have any cases.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		Il n'a pas de violation connue par un agent de l'ANSD dans les 5 dernières années.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		There was no case	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		Nil.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		In case the confidentiality policy was violated the warning for employee/user was issued (who violated the procedures); the procedures were updated, improved, additional provisions for preventing such acts, were added.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		There are no cases on violation of confidentiality in the past five years.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		Not found any violation	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		There was one situation during a recent Economic Census where an interviewer allowed her husband (who was not contracted by the NSO) to conduct interviews.The interviewer was dismissed, but after legal advice was sought and obtained no further measures were taken against her.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		None to our knowledge	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		There was no confidentiality policy violation that I am aware of during the the last five years	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		no	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		The confidentiality policy has not been violated.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		There have been no violations of confidentiality policy within the past five years.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		There was a case that was older than ten years, in which the organization violated terms of gaining access to embargoed data. That organization was exempted from access for two years. That seemed to have been effective.To my knowledge, the incident has not happened since.	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		Sorry I dont know	1	1
Q06.2a	Examples of cases in which the confidentiality policy was violated in the past five years, and the sanctions that were applied	R01		No cases of violation in the last 5 years	1	1
