QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q01.6b	Additional details on pre-release	183	150	Europe	154	Northern Europe			Estonia	233	EST				Developed	
Q01.6b	Additional details on pre-release	185	150	Europe	154	Northern Europe			Finland	246	FIN				Developed	
Q01.6b	Additional details on pre-release	213	150	Europe	155	Western Europe			France	250	FRA				Developed	Impartiality, objectivity and transparency of the production and dissemination of official statistics are guaranteed by the compliance of the NSO with the principles 6, 8 and 15 of the European statistics code of practice. In particular, pre-release rules are harmonized for the most important statistics of the NSS and are gradually posted on the Internet; timetables of structuring statistics are published on the web.
Q01.6b	Additional details on pre-release	154	142	Asia	145	Western Asia			Georgia	268	GEO				Developing	
Q01.6b	Additional details on pre-release	214	150	Europe	155	Western Europe			Germany	276	DEU				Developed	The Federal Statistical Office complies with the provisions of the European Code of Practice and gives pre-release information only to specific users and to a limited extent, which is documented on the webside.https://www.destatis.de/EN/PressServices/Press/pr/PreRelease.htmlGenerally, embargoed press releases are made available to the relevant agencies not earlier than the day before release.
Q01.6b	Additional details on pre-release	200	150	Europe	39	Southern Europe			Greece	300	GRC				Developed	
Q01.6b	Additional details on pre-release	50	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Guinea	324	GIN	1			Developing	Certaines statistiques prennent du temps avant d'àªtre publiées. C'est le cas par exemple des rapports thématiques du recensement de la population et de l'habitation.
Q01.6b	Additional details on pre-release	93	19	Americas	419	Latin America and the Caribbean	13	Central America	Honduras	340	HND				Developing	Only a delivery is made to the secretaries of state who need timely information and presidency of the republic, then a formal launch is made
Q01.6b	Additional details on pre-release	171	150	Europe	151	Eastern Europe			Hungary	348	HUN				Developed	Due to the role of some key user groups in the economic and political life, there is a greater interest that they access the information earlier. The pre-release access covers a very narrow scope, is controlled and connected to a target, therefore, the possibility of misusing the information received so is minimized. This is ensured by internal technical and other rules depending on the type of the preliminary access. At 8.30 a. m., prior to the publication at 9 a. m., journalists visiting the press room can read the first releases about the most important indicators, but are allowed to transmit data only at 9 a. m. sharp, after the release by HCSO. All media must adopt the terms of using the pressroom in a written statement which includes the legal consequences applicable in case of the infringement of these conditions. First releases not belonging to the above scope are sent electronically at 8.30 a. m. on the day of publication to news agencies and editorial staffs which requested them, based on a prior agreement. Certain first releases are sent to the members of the government and the president of the Central Bank of Hungary at 5 p. m. on the day prior to the publication, after closing the continuous phase of trading in the Budapest Stock Exchange. All who are concerned receive first releases in the topic the knowledge of which is essential in their work. The responsible use of our data is ensured by strict rules. Data files transmitted to international organizations may also be under embargo at the time of data transmission. During the data transfer to Eurostat, a secure channel excludes the access of unauthorized people to the data.
Q01.6b	Additional details on pre-release	186	150	Europe	154	Northern Europe			Iceland	352	ISL				Developed	
Q01.6b	Additional details on pre-release	155	142	Asia	145	Western Asia			Iraq	368	IRQ				Developing	
Q01.6b	Additional details on pre-release	187	150	Europe	154	Northern Europe			Ireland	372	IRL				Developed	A press briefing is provided for major release, 30 min before publication. Information is strictly embargoed until the publication time. A record of attendees is kept and may be published. Pre release access for officials is done by means of a application process. All officials with pre release access are published on our website. Pre release access for officials is in general restricted to 1 hour before publication and only those officials approved can access the data.
Q01.6b	Additional details on pre-release	145	142	Asia	34	Southern Asia			Iran (Islamic Republic of)	364	IRN				Developing	Some top level government officials or departments.
Q01.6b	Additional details on pre-release	156	142	Asia	145	Western Asia			Israel	376	ISR				Developed	According to the IMF regulations
Q01.6b	Additional details on pre-release	202	150	Europe	39	Southern Europe			Italy	380	ITA				Developed	
Q01.6b	Additional details on pre-release	76	19	Americas	419	Latin America and the Caribbean	29	Caribbean	Jamaica	388	JAM			1	Developing	Prelease access is available in metadata on website.It is provided no more than 24 hours
Q01.6b	Additional details on pre-release	157	142	Asia	145	Western Asia			Jordan	400	JOR				Developing	
Q01.6b	Additional details on pre-release	133	142	Asia	35	South-eastern Asia			Lao People's Democratic Republic	418	LAO	1	1		Developing	
Q01.6b	Additional details on pre-release	189	150	Europe	154	Northern Europe			Latvia	428	LVA				Developed	https://www.csb.gov.lv/en/about-us/overview/policy-on-pre-release-access
Q01.6b	Additional details on pre-release	215	150	Europe	155	Western Europe			Liechtenstein	438	LIE				Developed	Five out of around 40 print publications are given in printed form to only one Minister each 24 hours before publication.The pre-release is stated in the foreword of the publication.
Q01.6b	Additional details on pre-release	190	150	Europe	154	Northern Europe			Lithuania	440	LTU				Developed	With regard to the Rules for the Preparation and Dissemination of Statistical Information, Statistics Lithuania provides an opportunity for the Prime Minister and the Ministers of Finance, Economy, and Social Security and Labour of the Republic of Lithuania to receive news releases on, half an hour prior to the official release of this statistical information. The persons listed above are obligated not to disseminate statistical information received prior to its official release.
Q01.6b	Additional details on pre-release	216	150	Europe	155	Western Europe			Luxembourg	442	LUX				Developed	Please see: https://statistiques.public.lu/en/actors/statec/policies/prerelease/index.html
Q01.6b	Additional details on pre-release	210	150	Europe	39	Southern Europe			The former Yugoslav Republic of Macedonia	807	MKD		1		Developed	
Q01.6b	Additional details on pre-release	134	142	Asia	35	South-eastern Asia			Malaysia	458	MYS				Developing	Prior to the relese, DOSM will present the statistics to the Inter-Agency Planning Group (IAPG) consist of members from specific government agencies.
Q01.6b	Additional details on pre-release	18	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mauritius	480	MUS			1	Developing	The Minister responsible for Statistics and the Financial Secretary are given the main findings of the statistical releases for information 1 working day before official release.
Q01.6b	Additional details on pre-release	94	19	Americas	419	Latin America and the Caribbean	13	Central America	Mexico	484	MEX				Developing	INEGI made available the economical information twelve hours before its release to the Office of the President of Mexico, the Central Bank and the Ministers of Finance, Economy and Labour.
Q01.6b	Additional details on pre-release	128	142	Asia	30	Eastern Asia			Mongolia	496	MNG		1		Developing	
Q01.6b	Additional details on pre-release	20	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mozambique	508	MOZ	1			Developing	NSO and NSS are complaining with Code of Good Practices, African Chart of Statistics and UN principles, specially the principle defending the equal access of statistics for all users that is why we advice all members of NSS to publish all statistical products acording the calendar of publication ensuring the punctuality and equal access for all users.
Q01.6b	Additional details on pre-release	135	142	Asia	35	South-eastern Asia			Myanmar	104	MMR	1			Developing	Nil
Q01.6b	Additional details on pre-release	42	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Namibia	516	NAM				Developing	
Q01.6b	Additional details on pre-release	224	9	Oceania	53	Australia and New Zealand			New Zealand	554	NZL				Developed	Our release practices policy guides how Stats NZ gives access to its data, statistics, and information. Most of Stats NZ's information releases are made public to all New Zealanders at the same time, generally 10.45am. The release calendar shows when releases will be available. Generally, there is no prior access for any stakeholders, including government ministers. However, some â€˜market-sensitive' or â€˜topical releases' may be available for advance briefing under embargoed conditions. Such access is at the discretion of the Government Statistician. It is provided to ensure stakeholders and commentators are well informed and to promote the value of the data and its story.https://www.stats.govt.nz/about-us/legislation-policies-and-guidelines/information-releases-embargoes-and-sanctions/
Q01.6b	Additional details on pre-release	191	150	Europe	154	Northern Europe			Norway	578	NOR				Developed	
Q01.6b	Additional details on pre-release	160	142	Asia	145	Western Asia			Oman	512	OMN				Developing	
Q01.6b	Additional details on pre-release	163	142	Asia	145	Western Asia			State of Palestine	275	PSE				Developing	
Q01.6b	Additional details on pre-release	228	9	Oceania	54	Melanesia			Papua New Guinea	598	PNG			1	Developing	This are technical working groups and agencies who provide source data
Q01.6b	Additional details on pre-release	108	19	Americas	419	Latin America and the Caribbean	5	South America	Peru	604	PER				Developing	
Q01.6b	Additional details on pre-release	136	142	Asia	35	South-eastern Asia			Philippines	608	PHL				Developing	The Secretary of Socioeconomic Planning (National Economic and Development Authority), as Chair of the PSA Board and/or as presiding officer in press conferences on the release of some critical statistics, such as the CPI, LFS results, national accounts, etc., is provided advance copies of press releases for review (usually, one day in advance) before they are disseminated to the public.
Q01.6b	Additional details on pre-release	172	150	Europe	151	Eastern Europe			Poland	616	POL				Developed	
Q01.6b	Additional details on pre-release	161	142	Asia	145	Western Asia			Qatar	634	QAT				Developing	
Q01.6b	Additional details on pre-release	150	142	Asia	145	Western Asia			Armenia	51	ARM		1		Developing	
Q01.6b	Additional details on pre-release	173	150	Europe	151	Eastern Europe			Republic of Moldova	498	MDA		1		Developed	
Q01.6b	Additional details on pre-release	174	150	Europe	151	Eastern Europe			Romania	642	ROU				Developed	Since 2015, all the users has access at the same time to the NIS releases.
Q01.6b	Additional details on pre-release	175	150	Europe	151	Eastern Europe			Russian Federation	643	RUS				Developed	
Q01.6b	Additional details on pre-release	244	9	Oceania	61	Polynesia			Samoa	882	WSM			1	Developing	
Q01.6b	Additional details on pre-release	162	142	Asia	145	Western Asia			Saudi Arabia	682	SAU				Developing	
Q01.6b	Additional details on pre-release	58	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Senegal	686	SEN	1			Developing	
Q01.6b	Additional details on pre-release	207	150	Europe	39	Southern Europe			Serbia	688	SRB				Developed	
Q01.6b	Additional details on pre-release	59	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Sierra Leone	694	SLE	1			Developing	
Q01.6b	Additional details on pre-release	137	142	Asia	35	South-eastern Asia			Singapore	702	SGP			1	Developing	Relevant information is provided in the Special Data Dissemination Standards webpage (under Singapore, item 1.2.2 [internal governmental access to statistics prior to release]).
Q01.6b	Additional details on pre-release	208	150	Europe	39	Southern Europe			Slovenia	705	SVN				Developed	
Q01.6b	Additional details on pre-release	43	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	South Africa	710	ZAF				Developing	
Q01.6b	Additional details on pre-release	209	150	Europe	39	Southern Europe			Spain	724	ESP				Developed	
Q01.6b	Additional details on pre-release	149	142	Asia	34	Southern Asia			Sri Lanka	144	LKA				Developing	
Q01.6b	Additional details on pre-release	110	19	Americas	419	Latin America and the Caribbean	5	South America	Suriname	740	SUR			1	Developing	Example taken from CPI sheet:Vice-President, Ministers of Finance and Trade, Industry & Tourism, the Governor of Central Bank as well as the Chairperson of the Commission for Statistics get 1-2 hours head start
Q01.6b	Additional details on pre-release	193	150	Europe	154	Northern Europe			Sweden	752	SWE				Developed	
Q01.6b	Additional details on pre-release	219	150	Europe	155	Western Europe			Switzerland	756	CHE				Developed	
Q01.6b	Additional details on pre-release	138	142	Asia	35	South-eastern Asia			Thailand	764	THA				Developing	
Q01.6b	Additional details on pre-release	6	2	Africa	15	Northern Africa			Tunisia	788	TUN				Developing	
Q01.6b	Additional details on pre-release	165	142	Asia	145	Western Asia			Turkey	792	TUR				Developing	
Q01.6b	Additional details on pre-release	26	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Uganda	800	UGA	1	1		Developing	
Q01.6b	Additional details on pre-release	177	150	Europe	151	Eastern Europe			Ukraine	804	UKR				Developed	
Q01.6b	Additional details on pre-release	166	142	Asia	145	Western Asia			United Arab Emirates	784	ARE				Developing	
Q01.6b	Additional details on pre-release	194	150	Europe	154	Northern Europe			United Kingdom of Great Britain and Northern Ireland	826	GBR				Developed	Pre-release access to statistical outputs from the Office for National Statistics (the NSO) ceased in July 2017 at the instruction of the National Statistician, other than for exceptional circumstances. The overarching principle is that an exceptional circumstance is where someone would need to act or make a decision in the public interest on the basis of the statistics. Not granting pre-release in such a case runs the risk of decisions being made on the basis of out of date information. Pre-release access granted exceptionally by the NSO is always fully transparent and documented here: https://www.ons.gov.uk/aboutus/transparencyandgovernance/prereleaseaccess . The only exemptions to date have been given to the Bank of England Monetary Policy Committee and the Office for Budget Responsibility.For other government departments that produce official statistics, pre-release access is regulated through the Statistics and Registration Services Act 2007 and associated Pre-Release Access to Official Statistics Orders for England, Wales, Scotland and Northern Ireland. This feeds through into the Code of Practice for Statistics. Ministers of the Crown and their equivalents in devolved governments may grant pre-release access through these Orders. The length of access allowed by the Orders varies. In England it is 24 hours. In Scotland, it is 5 days.Departments must publish a current list of all those who have pre-release access to each statistical release.
Q01.6b	Additional details on pre-release	117	19	Americas	21	Northern America			United States of America	840	USA				Developed	Statistical Policy Directive #3:The chairman of the Council of Economic Advisors receives the statistics the day prior to the official release date so that he/she can brief the President.Details:https://www.whitehouse.gov/sites/whitehouse.gov/files/omb/assets/OMB/inforeg/statpolicy/dir_3_fr_09251985.pdf
Q01.6b	Additional details on pre-release	140	142	Asia	35	South-eastern Asia			Viet Nam	704	VNM				Developing	
Q01.6b	Additional details on pre-release	29	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Zimbabwe	716	ZWE		1		Developing	
