QuestionID	QuestionText	BlockID	BlockText	Answer	Africa.N	Americas.N	Asia.N	Europe.N	Oceania.N	TOTAL.N	Africa.P	Americas.P	Asia.P	Europe.P	Oceania.P	TOTAL.P
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		It is important to have the principles (whether UNFPOS or European Code of Practice) constantly present throughout the whole organization and not just when there are some specific review activities. Whenever some changes are introduced in the organization, the changes should be carefully studied also from perspective whether they increase or at least maintain the achieved level (regarding UNFPOS or European Code of Practice).				1		1				2.85714285714286		1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		Lack of a formal NSS		1				1		7.69230769230769				1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		Lack of complete knowledge and understanding on UNFPOS.			1			1			4.16666666666667			1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		Les défis sont nombreux. Les réformes tardent à  se concrétiser. Le personnel n'est pas motivé par le traitement salarial. Il y a peu de statisticiens et de démographes à  l'Institut. Les activités sont en grande partie financées par l'extérieur. L'infrastructure n'est pas adéquate	1					1	5.88235294117647					1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		Limited resources to implement the principles fully and the need to improve on the implementation of Principle 7 on Legislation and Principle 8 on National Coordination.			1			1			4.16666666666667			1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		Los ODS, es un tema prioritario para nuestro paà­s, por lo que es necesario disponer de indicadores que permitan su monitoreo y seguimiento, para lo cual se requiere del apoyo y colaboracià³n de los organismos internacionales. También para establecer normas, programas de sensibilizacià³n a productores, usuarios, estudiantes, a la poblacià³n en general.		1				1		7.69230769230769				1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		Low level of awareness.Budget constraints.Training for Staff.Language barrier.			1			1			4.16666666666667			1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		Major challenges for Statistical offices in Europe are: - The increasing problem of lack of resources.- Reluctance of respondents to cooperate due to an over charge of surveys both from public and from private institutions. - The need of a closer cooperation with the owners of Public administrative data. There is a need to improve the knowledge about the statistical possibilities of these sources. Metadata of those data input are necessary.- And the "Big data" challenge: how to balance the possibilities of these data as a new source with the question of the privacy of data; how to balance the role of private companies as holders/ creators of these data with the role of National Offices as a main actor/ provider/ which can guarantees quality in statistics.				1		1				2.85714285714286		1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		None, except where producers are not aware and measures will put in place to address the situation.	1					1	5.88235294117647					1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		One of the main challenges for the proper application of the fundamental principles of statistics is the uptating of the Statistical Law that encompasses in general terms those principles and that are mandatory, of all entities of the NSS.		1				1		7.69230769230769				1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		Preparing and releasing reliable statistics of a high quality is our main task. To do this properly, it is crucial at any time to follow the Fundamental Principles of Official Statistics. It continues to be a main challenge to preserve the core values of official statistics under tight budgetary constraints in a dynamic environment and various contexts such as interest based negotiations processes with different stakeholders. In this sense, it is a benefit to have the FPOS as a point of reference to which the Statistical Community has agreed on.				1		1				2.85714285714286		1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		Resources to execute certain aspects such as a broader spectrum of statistics to be produces as well as coordination and quality enforcement due to a lack of adequate number of staff employed.	1					1	5.88235294117647					1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		See 6.5 (Misbehaving IDPs)		1				1		7.69230769230769				1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		South Africa does not have the National Startegy for Developmen tof Statistics as yet and this has resulted in the UNFPOS not being implemented in the rest of the NSS as well as it is implemented in the National Statistics Office.	1					1	5.88235294117647					1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		Statistical Capacity building is required as well as additional resources and skills outside the Statistics cadre such as Information Technology, Communication and Public Relations are needed.	1					1	5.88235294117647					1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		The UK Statistics Authority only produces approximately 60% of the Official Statistics within the UK. The remaining statistics are produced by other government departments, other public bodies, and other public facing bodies that are prescribed by legislation. This partially devolved system makes it difficult to enforce the FPOS across all producers of Official Statistics. Many bodies are part of the Government Statistical System and through a strong professional group we are able to promote the FPOS. Furthermore the UK Statistical System has the Office for Statistical Regulation, this body can investigate breaches of the Code of Practice, but it is not possible for the body to proactively oversee all the official statistics being produced in the UK.				1		1				2.85714285714286		1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		The emergence of many new data providers and competitors in the face of declining funding and challenging resource constraints, it makes it hard to continue to deliver the same volume and level of high quality statistics. The ABS is having to think smarter and be leaner in order to maintain the standard it has consistently set for its 110 year history.Another key challenge is how widely the UNFPOS principles are adopted across other key NSO's and NSS' particularly for comparability and best practice purposes.					1	1					25	1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		The key challenge is applying the principles in an ever-changing environment where data is everywhere and technological change is rapid. Our customers and stakeholders have high expectations about what we should deliver and views on how to ensure that we are delivering value and are maintaining relevance. Ensuring that the value of the principles are understood is not always straightforward.					1	1					25	1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		The lack of instruments that measure the level of UNFPOS implementation in sectorial level.	1					1	5.88235294117647					1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		The lack of legislation in implementing it across NSS		1				1		7.69230769230769				1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		The main challenge is the cooperation among statistical units, since Thailand has the decentralized statistical system.			1			1			4.16666666666667			1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		The main challenges in implementing the Fundamental Principles of Official Statistics (FPOS), where the basic principles are related mainly to: Lack of effective human resources system of the partners' statistical units, ongoing internal change of the statistical units staff, weakness of the statistical capabilities of statisticians in the statistical units, weakness of the accumulation and exchange of experience among the partners' staff and this is due to turnover and new appointments, no commitment in using the approved concepts and terminology, as well as the differences in the use of classifications by partners' statistical units. Challenges that have to do with the ability to embed FPOS in the statistical law in explicit manner. Changes to statistical law that need to undergo very lengthy process. Experience has shown that the practice on the ground is what really matters when it comes to exercising FPOS regardless of the type (explicit or implicit reference to FPOS) or strengths of related legislations. Despite the existence of the law that there is still ineffective to force institutions to reach the official statistical number using all the classifications, concepts and terminology used at PCBS and ensure their unification. The ineffectiveness of the law to force the data-producing institutions to provide it to PCBS Absence of a law that guarantees accessing information by PCBS			1			1			4.16666666666667			1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		The main challenges will concern:- the principle 8 on coordination role of the NSI to make it work smoothly and mutually beneficial,- meeting the fundamental statistical principles by monitoring each misuse of official statistics as well as its missinterpretation,- actions related to open data and its dissemination,- acquiring personal data from administrative registers,- systematic development of IT systems enabling the implementation of international recommendations to ensure secure data transfer.				1		1				2.85714285714286		1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		The major challenges are inadequate human and financial resources. These are major constraints to the SIB's ability to further implement the UNFPOS.		1				1		7.69230769230769				1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		There are no challenges.				1		1				2.85714285714286		1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		There has been no clear statistics act for the whole NSS in Iran supporting the status of the SCI as national authority on official Statistics and a new Statistics Act is under preparation.			1			1			4.16666666666667			1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		To ensure full implementation of EU General Data Protection Regulation.To strengthen technical and organizational measures to prevent, detect, analyze and respond to cyber incidents.To reconcile the timeliness of administrative data with statistical needs.				1		1				2.85714285714286		1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		To further expand and intensify the implementation of UNFPOS to the relevent line ministries in the NSS.			1			1			4.16666666666667			1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		Understanding the value of official statistics among other producers and users.Lack of resources.			1			1			4.16666666666667			1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		We are working to raise awareness about the importance of official statistics.Sometimes we receive the administrative data with delay. We can not publish the statistics on time if they send us the primary datas late.We have a limited budget. The lack of financing makes the development of many of our projects impossible.	1					1	5.88235294117647					1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		We do not have a inter-ministenal data center where administrative records/data can be shared instantly.			1			1			4.16666666666667			1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		Weak financial resources and lack of integrated coordination between producers and users of data			1			1			4.16666666666667			1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		While the strengthening of the National Statistical System in Colombia has been improved and recognized in the statistical community, it has been observed some important challenges in order to maintain the implementation of the UNFPOS: It is necessary to make efforts to keep the institutional arrangements for the National Statistical System. Especially, it has been observed the importance to follow and accomplish the goals that were planned in the National Statistical Strategy. Another challenge has to do with the role of the DANE as governing body and the need to create a strengthening of instruments which allows improving the coordination among the NSS members.		1				1		7.69230769230769				1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		Wider use of administrative data, quality assessment, publication of quality reports				1		1				2.85714285714286		1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		With few exceptions (SEEA), the US has been able to implement UNFPOS.		1				1		7.69230769230769				1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		awareness of the bodies of the system for an undertaking of this initiative	1					1	5.88235294117647					1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		le renforcement du cadre institutionnel du système statistique national à  travers la mise en place du Conseil National de la Statistique est un des défis majeurs	1					1	5.88235294117647					1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		problems in the adoption process of the new law				1		1				2.85714285714286		1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		ressources specially human	1					1	5.88235294117647					1.0752688172043
Q11.2	Main challenges being faced in the implementation of the UNFPOS	R01		there are miner contradiction between UNFPOS and the national statistical law.			1			1			4.16666666666667			1.0752688172043
