QuestionID	QuestionText	OrderM49	RegionCode	RegionName	SubRegionCode	SubRegionName	Subregion2Code	Subregion2Name	CountryName	M49	ISOalpha3	LDC	LLDC	SIDS	DevelopmentStatus	R01
Q01.6a	If any user has access to a pre-release, is this publicly identified?	157	142	Asia	145	Western Asia			Jordan	400	JOR				Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	133	142	Asia	35	South-eastern Asia			Lao People's Democratic Republic	418	LAO	1	1		Developing	No
Q01.6a	If any user has access to a pre-release, is this publicly identified?	189	150	Europe	154	Northern Europe			Latvia	428	LVA				Developed	Yes, always
Q01.6a	If any user has access to a pre-release, is this publicly identified?	215	150	Europe	155	Western Europe			Liechtenstein	438	LIE				Developed	Yes, always
Q01.6a	If any user has access to a pre-release, is this publicly identified?	190	150	Europe	154	Northern Europe			Lithuania	440	LTU				Developed	Yes, always
Q01.6a	If any user has access to a pre-release, is this publicly identified?	216	150	Europe	155	Western Europe			Luxembourg	442	LUX				Developed	Yes, always
Q01.6a	If any user has access to a pre-release, is this publicly identified?	210	150	Europe	39	Southern Europe			The former Yugoslav Republic of Macedonia	807	MKD		1		Developed	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	134	142	Asia	35	South-eastern Asia			Malaysia	458	MYS				Developing	No
Q01.6a	If any user has access to a pre-release, is this publicly identified?	18	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mauritius	480	MUS			1	Developing	Yes, always
Q01.6a	If any user has access to a pre-release, is this publicly identified?	94	19	Americas	419	Latin America and the Caribbean	13	Central America	Mexico	484	MEX				Developing	Yes, always
Q01.6a	If any user has access to a pre-release, is this publicly identified?	128	142	Asia	30	Eastern Asia			Mongolia	496	MNG		1		Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	20	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Mozambique	508	MOZ	1			Developing	No
Q01.6a	If any user has access to a pre-release, is this publicly identified?	135	142	Asia	35	South-eastern Asia			Myanmar	104	MMR	1			Developing	No
Q01.6a	If any user has access to a pre-release, is this publicly identified?	42	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	Namibia	516	NAM				Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	224	9	Oceania	53	Australia and New Zealand			New Zealand	554	NZL				Developed	Yes, always
Q01.6a	If any user has access to a pre-release, is this publicly identified?	191	150	Europe	154	Northern Europe			Norway	578	NOR				Developed	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	160	142	Asia	145	Western Asia			Oman	512	OMN				Developing	No
Q01.6a	If any user has access to a pre-release, is this publicly identified?	163	142	Asia	145	Western Asia			State of Palestine	275	PSE				Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	228	9	Oceania	54	Melanesia			Papua New Guinea	598	PNG			1	Developing	No
Q01.6a	If any user has access to a pre-release, is this publicly identified?	108	19	Americas	419	Latin America and the Caribbean	5	South America	Peru	604	PER				Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	136	142	Asia	35	South-eastern Asia			Philippines	608	PHL				Developing	No
Q01.6a	If any user has access to a pre-release, is this publicly identified?	172	150	Europe	151	Eastern Europe			Poland	616	POL				Developed	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	161	142	Asia	145	Western Asia			Qatar	634	QAT				Developing	Yes, in some cases
Q01.6a	If any user has access to a pre-release, is this publicly identified?	150	142	Asia	145	Western Asia			Armenia	51	ARM		1		Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	173	150	Europe	151	Eastern Europe			Republic of Moldova	498	MDA		1		Developed	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	174	150	Europe	151	Eastern Europe			Romania	642	ROU				Developed	Yes, in some cases
Q01.6a	If any user has access to a pre-release, is this publicly identified?	175	150	Europe	151	Eastern Europe			Russian Federation	643	RUS				Developed	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	244	9	Oceania	61	Polynesia			Samoa	882	WSM			1	Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	162	142	Asia	145	Western Asia			Saudi Arabia	682	SAU				Developing	No
Q01.6a	If any user has access to a pre-release, is this publicly identified?	58	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Senegal	686	SEN	1			Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	207	150	Europe	39	Southern Europe			Serbia	688	SRB				Developed	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	59	2	Africa	202	Sub-Saharan Africa	11	Western Africa	Sierra Leone	694	SLE	1			Developing	Yes, in some cases
Q01.6a	If any user has access to a pre-release, is this publicly identified?	137	142	Asia	35	South-eastern Asia			Singapore	702	SGP			1	Developing	Yes, in some cases
Q01.6a	If any user has access to a pre-release, is this publicly identified?	208	150	Europe	39	Southern Europe			Slovenia	705	SVN				Developed	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	43	2	Africa	202	Sub-Saharan Africa	18	Southern Africa	South Africa	710	ZAF				Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	209	150	Europe	39	Southern Europe			Spain	724	ESP				Developed	Yes, always
Q01.6a	If any user has access to a pre-release, is this publicly identified?	149	142	Asia	34	Southern Asia			Sri Lanka	144	LKA				Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	110	19	Americas	419	Latin America and the Caribbean	5	South America	Suriname	740	SUR			1	Developing	Yes, always
Q01.6a	If any user has access to a pre-release, is this publicly identified?	193	150	Europe	154	Northern Europe			Sweden	752	SWE				Developed	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	219	150	Europe	155	Western Europe			Switzerland	756	CHE				Developed	Yes, always
Q01.6a	If any user has access to a pre-release, is this publicly identified?	138	142	Asia	35	South-eastern Asia			Thailand	764	THA				Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	6	2	Africa	15	Northern Africa			Tunisia	788	TUN				Developing	Yes, in some cases
Q01.6a	If any user has access to a pre-release, is this publicly identified?	165	142	Asia	145	Western Asia			Turkey	792	TUR				Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	26	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Uganda	800	UGA	1	1		Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	177	150	Europe	151	Eastern Europe			Ukraine	804	UKR				Developed	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	166	142	Asia	145	Western Asia			United Arab Emirates	784	ARE				Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	194	150	Europe	154	Northern Europe			United Kingdom of Great Britain and Northern Ireland	826	GBR				Developed	Yes, always
Q01.6a	If any user has access to a pre-release, is this publicly identified?	117	19	Americas	21	Northern America			United States of America	840	USA				Developed	Yes, always
Q01.6a	If any user has access to a pre-release, is this publicly identified?	140	142	Asia	35	South-eastern Asia			Viet Nam	704	VNM				Developing	
Q01.6a	If any user has access to a pre-release, is this publicly identified?	29	2	Africa	202	Sub-Saharan Africa	14	Eastern Africa	Zimbabwe	716	ZWE		1		Developing	
